"","sampleId","gend","age","bath","ed","emp","pern","hhh","X","Y","treat","censusId","PERNUM","SERIAL"
"19","0322968000011",1,20,1,2,1,5,1,-58.62461,-34.76931,1,"032296800001","01","0322968000"
"20","0417176000021",1,36,1,3,1,2,2,-58.71143,-34.48647,1,"041717600002","02","0417176000"
"21","0568469000011",1,46,1,2,1,6,1,-58.57883,-34.59488,1,"056846900001","01","0568469000"
"22","0477249000011",1,25,1,3,1,4,1,-58.90256,-34.44796,1,"047724900001","01","0477249000"
"23","0544376000011",2,52,1,2,3,4,1,-58.43164,-35.07,1,"054437600001","01","0544376000"
"24","0566490000011",1,54,1,3,1,3,1,-58.57883,-34.59488,1,"056649000001","01","0566490000"
"25","0117135000011",2,47,1,2,1,3,1,-58.36688,-34.83481,1,"011713500001","01","0117135000"
"26","0522485000011",1,64,1,5,1,2,1,-58.53794,-34.48688,1,"052248500001","01","0522485000"
"27","0155747000021",2,32,1,5,1,2,2,-62.16988,-38.58369,1,"015574700002","02","0155747000"
"28","0305895000031",2,37,1,3,1,3,2,-58.62461,-34.76931,1,"030589500003","03","0305895000"
"29","0256379000011",1,31,1,3,1,3,1,-58.98609,-34.65125,1,"025637900001","01","0256379000"
"30","0534054000011",2,53,2,2,1,3,1,-58.69143,-34.55128,1,"053405400001","01","0534054000"
"31","0436261000021",2,34,1,2,3,5,2,-58.74125,-34.71006,1,"043626100002","02","0436261000"
"32","0379788000021",1,49,1,2,1,7,2,-58.0181,-35.0034,1,"037978800002","02","0379788000"
"33","0223441000021",2,24,1,3,3,4,2,-58.25806,-34.87679,1,"022344100002","02","0223441000"
"34","0437599000061",2,25,1,3,2,10,2,-58.74125,-34.71006,1,"043759900006","06","0437599000"
"35","0377409000011",2,86,1,2,1,1,1,-58.0181,-35.0034,1,"037740900001","01","0377409000"
"36","0559037000011",1,21,1,2,1,7,1,-58.60644,-34.38216,1,"055903700001","01","0559037000"
"37","0350748000041",1,34,1,2,1,5,2,-58.39412,-34.70474,1,"035074800004","04","0350748000"
"38","0173753000021",2,21,1,2,2,4,2,-60.5328,-36.24412,1,"017375300002","02","0173753000"
"39","0304244000031",1,41,1,3,1,6,2,-58.62461,-34.76931,1,"030424400003","03","0304244000"
"40","0486061000011",1,25,1,2,1,1,1,-56.87324,-37.11465,1,"048606100001","01","0486061000"
"41","0569219000061",1,47,1,3,1,6,2,-58.57883,-34.59488,1,"056921900006","06","0569219000"
"42","0297607000011",1,65,2,3,1,2,1,-58.62461,-34.76931,1,"029760700001","01","0297607000"
"43","0341687000021",2,22,1,2,1,2,2,-58.62461,-34.76931,1,"034168700002","02","0341687000"
"44","0228741000021",2,35,1,3,1,10,2,-62.30412,-35.05203,1,"022874100002","02","0228741000"
"45","0497445000021",1,55,1,2,1,3,2,-58.27678,-34.73492,1,"049744500002","02","0497445000"
"46","0269407000021",2,33,1,2,2,4,2,-58.56373,-34.55182,1,"026940700002","02","0269407000"
"47","0324285000011",1,71,1,3,1,1,1,-58.62461,-34.76931,1,"032428500001","01","0324285000"
"48","0459096000031",1,24,1,3,1,3,2,-58.61929,-34.64835,1,"045909600003","03","0459096000"
"49","0440423000011",2,27,1,3,1,3,1,-58.81036,-34.60985,1,"044042300001","01","0440423000"
"50","0160405000021",2,41,1,2,1,4,2,-59.92551,-37.90497,1,"016040500002","02","0160405000"
"51","0130682000011",1,24,1,2,1,2,1,-58.36688,-34.83481,1,"013068200001","01","0130682000"
"52","0184421000011",1,43,1,3,1,7,1,-61.83435,-38.84986,1,"018442100001","01","0184421000"
"53","0254268000021",2,42,1,2,1,4,2,-57.74006,-37.96563,1,"025426800002","02","0254268000"
"54","0451356000071",2,79,1,2,3,7,2,-58.61929,-34.64835,1,"045135600007","07","0451356000"
"55","0422398000021",2,30,1,3,1,4,2,-59.42096,-34.69709,1,"042239800002","02","0422398000"
"56","0532414000051",1,24,1,3,1,6,2,-58.69143,-34.55128,1,"053241400005","05","0532414000"
"57","0446782000021",1,21,1,2,1,6,2,-58.81036,-34.60985,1,"044678200002","02","0446782000"
"58","0377002000041",2,24,1,5,3,4,2,-58.0181,-35.0034,1,"037700200004","04","0377002000"
"59","0477201000021",2,31,1,2,3,10,2,-58.90256,-34.44796,1,"047720100002","02","0477201000"
"60","0539767000011",1,47,1,4,1,4,1,-60.2925,-33.48229,1,"053976700001","01","0539767000"
"61","0561232000011",1,35,1,2,1,4,1,-58.60644,-34.38216,1,"056123200001","01","0561232000"
"62","0389558000031",1,33,1,2,1,3,2,-58.42347,-34.75412,1,"038955800003","03","0389558000"
"63","0244849000011",1,26,1,3,1,3,1,-57.74006,-37.96563,1,"024484900001","01","0244849000"
"64","0394867000011",1,48,1,4,1,3,1,-58.42347,-34.75412,1,"039486700001","01","0394867000"
"65","0535374000021",2,48,1,2,1,3,2,-58.69143,-34.55128,1,"053537400002","02","0535374000"
"66","0241705000021",2,91,1,3,3,2,2,-57.74006,-37.96563,1,"024170500002","02","0241705000"
"67","0256922000011",1,70,1,2,3,2,1,-58.98609,-34.65125,1,"025692200001","01","0256922000"
"68","0302285000041",1,22,1,3,1,5,2,-58.62461,-34.76931,1,"030228500004","04","0302285000"
"69","0512108000011",1,29,1,2,1,6,1,-59.70348,-35.67642,1,"051210800001","01","0512108000"
"70","0442706000021",2,41,1,2,3,4,2,-58.81036,-34.60985,1,"044270600002","02","0442706000"
"71","0534742000021",2,29,1,2,1,3,2,-58.69143,-34.55128,1,"053474200002","02","0534742000"
"72","0457418000041",2,77,1,2,3,4,2,-58.61929,-34.64835,1,"045741800004","04","0457418000"
"73","0320726000021",2,31,1,3,1,4,2,-58.62461,-34.76931,1,"032072600002","02","0320726000"
"74","0159154000011",1,77,1,2,3,2,1,-59.4932,-33.93207,1,"015915400001","01","0159154000"
"75","0118002000081",1,33,1,3,2,14,2,-58.36688,-34.83481,1,"011800200008","08","0118002000"
"76","0340104000011",1,43,1,2,1,3,1,-58.62461,-34.76931,1,"034010400001","01","0340104000"
"77","0205775000041",1,19,1,3,1,6,2,-58.47627,-34.83035,1,"020577500004","04","0205775000"
"78","0478154000011",1,21,1,2,1,5,1,-58.90256,-34.44796,1,"047815400001","01","0478154000"
"79","0545101000021",2,70,1,2,3,2,2,-58.43164,-35.07,1,"054510100002","02","0545101000"
"80","0573314000041",1,24,1,3,1,6,2,-58.57883,-34.59488,1,"057331400004","04","0573314000"
"81","0475090000011",1,79,1,2,3,4,1,-60.54444,-33.83625,1,"047509000001","01","0475090000"
"82","0253378000011",1,44,1,3,1,3,1,-57.74006,-37.96563,1,"025337800001","01","0253378000"
"83","0465653000011",1,46,1,3,1,4,1,-60.97502,-35.4815,1,"046565300001","01","0465653000"
"84","0235043000021",2,48,1,5,2,5,2,-57.74006,-37.96563,1,"023504300002","02","0235043000"
"85","0325991000021",2,37,1,2,1,8,2,-58.62461,-34.76931,1,"032599100002","02","0325991000"
"86","0215764000031",1,25,1,2,1,4,2,-58.56415,-34.87524,1,"021576400003","03","0215764000"
"87","0587592000021",2,56,1,3,3,3,2,-58.50534,-34.52638,1,"058759200002","02","0587592000"
"88","0350169000011",1,26,1,4,1,2,1,-58.39412,-34.70474,1,"035016900001","01","0350169000"
"89","0128346000061",1,18,1,2,2,6,2,-58.36688,-34.83481,1,"012834600006","06","0128346000"
"90","0291695000011",2,50,1,5,3,2,1,-61.00598,-34.54679,1,"029169500001","01","0291695000"
"91","0367326000011",1,26,1,3,1,3,1,-58.0181,-35.0034,1,"036732600001","01","0367326000"
"92","0275863000031",1,27,1,3,2,5,2,-58.64907,-34.59832,1,"027586300003","03","0275863000"
"93","0521578000041",1,73,1,2,3,4,2,-58.53794,-34.48688,1,"052157800004","04","0521578000"
"94","0493382000021",2,73,1,2,3,2,2,-58.27678,-34.73492,1,"049338200002","02","0493382000"
"95","0508466000021",2,31,1,4,1,5,2,-58.48896,-36.69697,1,"050846600002","02","0508466000"
"96","0173663000011",1,64,1,2,1,2,1,-60.5328,-36.24412,1,"017366300001","01","0173663000"
"97","0489823000011",1,23,2,2,2,6,1,-58.27678,-34.73492,1,"048982300001","01","0489823000"
"98","0416333000041",2,24,1,3,1,8,2,-58.71143,-34.48647,1,"041633300004","04","0416333000"
"99","0476735000041",1,23,1,3,1,4,2,-60.54444,-33.83625,1,"047673500004","04","0476735000"
"100","0434193000011",1,45,1,2,1,4,1,-58.74125,-34.71006,1,"043419300001","01","0434193000"
"101","0470365000011",1,28,1,4,1,4,1,-60.67004,-36.85726,1,"047036500001","01","0470365000"
"102","0506494000011",2,68,1,2,1,7,1,-58.27678,-34.73492,1,"050649400001","01","0506494000"
"103","0218266000011",2,45,1,2,2,3,1,-58.25806,-34.87679,1,"021826600001","01","0218266000"
"104","0284237000031",1,19,1,2,1,6,2,-58.77705,-34.51107,1,"028423700003","03","0284237000"
"105","0416894000011",2,35,1,2,1,3,1,-58.71143,-34.48647,1,"041689400001","01","0416894000"
"106","0448676000011",1,48,1,2,1,1,1,-58.81036,-34.60985,1,"044867600001","01","0448676000"
"107","0462809000011",1,46,1,3,2,1,1,-59.16626,-38.25836,1,"046280900001","01","0462809000"
"108","0235455000011",2,63,1,2,3,2,1,-57.74006,-37.96563,1,"023545500001","01","0235455000"
"109","0361602000011",2,57,1,5,1,4,1,-58.0181,-35.0034,1,"036160200001","01","0361602000"
"110","0514763000031",1,18,1,3,3,3,2,-59.64877,-34.19272,1,"051476300003","03","0514763000"
"111","0296316000021",2,54,1,3,1,3,2,-56.92581,-36.65584,1,"029631600002","02","0296316000"
"112","0388688000021",1,26,1,3,1,4,2,-58.42347,-34.75412,1,"038868800002","02","0388688000"
"113","0488484000011",1,78,1,2,3,1,1,-62.84712,-38.73447,1,"048848400001","01","0488484000"
"114","0402534000011",1,46,2,3,1,2,1,-58.42347,-34.75412,1,"040253400001","01","0402534000"
"115","0524995000021",1,25,1,4,1,6,2,-58.53794,-34.48688,1,"052499500002","02","0524995000"
"116","0388503000031",1,42,1,2,1,6,2,-58.42347,-34.75412,1,"038850300003","03","0388503000"
"117","0405604000011",1,34,1,3,1,4,1,-58.42347,-34.75412,1,"040560400001","01","0405604000"
"118","0171851000031",2,28,1,3,1,3,2,-57.82724,-34.90981,1,"017185100003","03","0171851000"
"119","0128805000011",1,26,1,3,1,1,1,-58.36688,-34.83481,1,"012880500001","01","0128805000"
"120","0386980000031",1,24,1,2,1,10,2,-58.42347,-34.75412,1,"038698000003","03","0386980000"
"121","0341721000011",1,42,1,2,1,7,1,-58.62461,-34.76931,1,"034172100001","01","0341721000"
"122","0359545000011",1,43,1,2,1,6,1,-58.39412,-34.70474,1,"035954500001","01","0359545000"
"123","0194826000011",1,60,1,2,1,3,1,-57.63577,-36.39924,1,"019482600001","01","0194826000"
"124","0178400000041",1,27,1,3,1,6,2,-58.88294,-34.13862,1,"017840000004","04","0178400000"
"125","0598317000021",1,40,1,2,1,3,2,-65.84201,-28.42452,1,"059831700002","02","0598317000"
"126","0601643000011",1,45,1,3,1,2,1,-66.32991,-27.1513,1,"060164300001","01","0601643000"
"127","0596536000021",2,46,1,3,1,6,2,-65.84201,-28.42452,1,"059653600002","02","0596536000"
"128","0670628000011",2,48,1,3,1,2,1,-64.58615,-31.22256,1,"067062800001","01","0670628000"
"129","0696072000031",1,45,1,3,1,3,2,-64.30706,-31.7112,1,"069607200003","03","0696072000"
"130","0651233000011",1,35,1,3,1,1,1,-64.15286,-31.14406,1,"065123300001","01","0651233000"
"131","0690016000021",1,25,1,2,1,4,2,-62.52515,-31.236,1,"069001600002","02","0690016000"
"132","0603970000011",1,79,1,2,1,1,1,-64.62143,-32.20703,1,"060397000001","01","0603970000"
"133","0612926000031",2,65,1,2,3,3,2,-64.18322,-31.41706,1,"061292600003","03","0612926000"
"134","0694822000011",1,63,1,2,1,4,1,-62.52515,-31.236,1,"069482200001","01","0694822000"
"135","0624673000021",2,97,1,3,1,5,2,-64.18322,-31.41706,1,"062467300002","02","0624673000"
"136","0653133000021",1,34,2,2,3,2,2,-65.24908,-30.95648,1,"065313300002","02","0653133000"
"137","0663336000011",1,57,1,2,1,3,1,-62.27712,-33.031,1,"066333600001","01","0663336000"
"138","0700143000041",1,19,1,2,1,5,2,-63.77925,-32.28771,1,"070014300004","04","0700143000"
"139","0691283000031",1,25,1,2,1,3,2,-62.52515,-31.236,1,"069128300003","03","0691283000"
"140","0679913000011",1,32,1,3,1,4,1,-64.49334,-33.32973,1,"067991300001","01","0679913000"
"141","0645850000021",2,60,1,2,3,2,2,-64.18322,-31.41706,1,"064585000002","02","0645850000"
"142","0665987000031",1,31,1,2,1,4,2,-62.27712,-33.031,1,"066598700003","03","0665987000"
"143","0669903000031",1,30,1,2,1,5,2,-64.58615,-31.22256,1,"066990300003","03","0669903000"
"144","0657664000011",1,25,1,3,1,2,1,-63.25622,-32.51433,1,"065766400001","01","0657664000"
"145","0675343000021",2,67,1,2,3,3,2,-64.49334,-33.32973,1,"067534300002","02","0675343000"
"146","0654626000011",2,80,1,2,3,4,1,-65.24908,-30.95648,1,"065462600001","01","0654626000"
"147","0656264000021",2,62,1,2,3,2,2,-63.25622,-32.51433,1,"065626400002","02","0656264000"
"148","0672193000021",2,36,1,3,1,4,2,-64.58615,-31.22256,1,"067219300002","02","0672193000"
"149","0612899000011",2,51,1,2,1,3,1,-64.18322,-31.41706,1,"061289900001","01","0612899000"
"150","0653235000021",1,28,2,2,1,6,2,-65.24908,-30.95648,1,"065323500002","02","0653235000"
"151","0611207000011",2,37,1,3,3,6,1,-64.18322,-31.41706,1,"061120700001","01","0611207000"
"152","0727324000021",2,79,1,2,3,2,2,-57.8693,-30.22888,1,"072732400002","02","0727324000"
"153","0712652000051",2,21,1,4,1,6,2,-58.76402,-27.51964,1,"071265200005","05","0712652000"
"154","0729789000011",1,37,1,2,1,1,1,-58.25542,-27.36344,1,"072978900001","01","0729789000"
"155","0709130000021",2,20,2,3,2,3,2,-58.76402,-27.51964,1,"070913000002","02","0709130000"
"156","0742523000021",1,35,1,2,1,4,2,-60.88371,-26.78275,1,"074252300002","02","0742523000"
"157","0750672000011",1,38,1,3,1,5,1,-59.11455,-27.71941,1,"075067200001","01","0750672000"
"158","0761278000011",1,29,1,3,1,4,1,-60.01504,-27.02249,1,"076127800001","01","0761278000"
"159","0753648000051",2,18,1,3,1,7,2,-59.11455,-27.71941,1,"075364800005","05","0753648000"
"160","0743464000011",1,51,1,2,1,4,1,-59.40947,-26.50203,1,"074346400001","01","0743464000"
"161","0749796000011",2,20,1,2,1,5,1,-59.11455,-27.71941,1,"074979600001","01","0749796000"
"162","0736211000021",2,66,1,4,1,2,2,-60.46227,-26.78639,1,"073621100002","02","0736211000"
"163","0758830000011",1,21,1,3,1,3,1,-59.11455,-27.71941,1,"075883000001","01","0758830000"
"164","0760491000031",1,45,1,2,1,6,2,-59.11455,-27.71941,1,"076049100003","03","0760491000"
"165","0759870000011",2,71,1,2,1,6,1,-59.11455,-27.71941,1,"075987000001","01","0759870000"
"166","0755458000031",2,18,1,3,1,5,2,-59.11455,-27.71941,1,"075545800003","03","0755458000"
"167","0766526000021",2,38,1,3,2,9,2,-67.70938,-45.286,1,"076652600002","02","0766526000"
"168","0773184000031",1,20,1,2,1,7,2,-68.40928,-44.01277,1,"077318400003","03","0773184000"
"169","0765688000041",1,19,1,4,3,5,2,-67.70938,-45.286,1,"076568800004","04","0765688000"
"170","0793104000011",2,59,1,4,1,2,1,-58.86546,-33.2502,1,"079310400001","01","0793104000"
"171","0789843000011",1,40,1,2,1,3,1,-59.60227,-33.11679,1,"078984300001","01","0789843000"
"172","0780198000051",1,19,1,2,1,5,2,-58.23738,-31.29075,1,"078019800005","05","0780198000"
"173","0787690000051",2,23,1,3,1,8,2,-58.15841,-30.73518,1,"078769000005","05","0787690000"
"174","0788948000021",2,55,1,2,3,9,2,-58.82998,-30.77399,1,"078894800002","02","0788948000"
"175","0780009000021",1,38,1,2,1,8,2,-58.37007,-32.01133,1,"078000900002","02","0780009000"
"176","0803414000051",1,22,1,3,3,5,2,-60.04384,-31.69694,1,"080341400005","05","0803414000"
"177","0783770000011",1,32,1,2,1,1,1,-58.23738,-31.29075,1,"078377000001","01","0783770000"
"178","0792441000021",2,39,1,3,1,3,2,-58.86546,-33.2502,1,"079244100002","02","0792441000"
"179","0785701000031",1,24,1,2,1,3,2,-60.52545,-32.23303,1,"078570100003","03","0785701000"
"180","0818117000011",2,52,1,2,3,5,1,-58.37816,-25.93858,1,"081811700001","01","0818117000"
"181","0822357000041",2,26,2,5,1,4,2,-58.91717,-25.77647,1,"082235700004","04","0822357000"
"182","0823500000041",1,77,1,2,3,4,2,-60.42433,-24.57688,1,"082350000004","04","0823500000"
"183","0832160000011",1,68,1,2,3,4,1,-65.25622,-24.39901,1,"083216000001","01","0832160000"
"184","0841550000021",2,63,1,3,3,9,2,-64.55691,-23.91488,1,"084155000002","02","0841550000"
"185","0834212000061",1,19,1,3,2,8,2,-65.43261,-24.08615,1,"083421200006","06","0834212000"
"186","0835750000041",1,23,1,3,1,5,2,-65.43261,-24.08615,1,"083575000004","04","0835750000"
"187","0856749000011",1,62,1,2,1,2,1,-63.93106,-35.23037,1,"085674900001","01","0856749000"
"188","0858451000041",1,22,1,2,2,6,2,-66.37027,-29.45749,1,"085845100004","04","0858451000"
"189","0866812000031",1,32,1,2,3,8,2,-66.8975,-28.6299,1,"086681200003","03","0866812000"
"190","0867911000021",2,23,1,5,1,2,2,-68.90121,-32.87837,1,"086791100002","02","0867911000"
"191","0898066000011",1,47,1,2,1,7,1,-68.66898,-32.98642,1,"089806600001","01","0898066000"
"192","0904442000011",1,33,1,3,1,4,1,-69.0901,-34.07052,1,"090444200001","01","0904442000"
"193","0915906000071",2,18,1,2,3,10,2,-69.30061,-33.28349,1,"091590600007","07","0915906000"
"194","0908648000031",2,30,1,3,2,3,2,-68.35056,-34.94603,1,"090864800003","03","0908648000"
"195","0907855000081",2,19,1,3,1,8,2,-68.29316,-32.91323,1,"090785500008","08","0907855000"
"196","0897208000011",1,42,1,2,1,6,1,-68.66898,-32.98642,1,"089720800001","01","0897208000"
"197","0890126000031",1,33,1,3,1,5,2,-69.27265,-32.52297,1,"089012600003","03","0890126000"
"198","0874175000011",2,77,1,2,3,2,1,-68.90119,-32.92828,1,"087417500001","01","0874175000"
"199","0888281000021",2,31,1,2,3,5,2,-69.27265,-32.52297,1,"088828100002","02","0888281000"
"200","0899936000031",1,24,1,3,1,7,2,-68.66898,-32.98642,1,"089993600003","03","0899936000"
"201","0887238000041",2,25,1,3,3,4,2,-67.6429,-33.6422,1,"088723800004","04","0887238000"
"202","0869039000071",1,21,1,3,1,8,2,-68.90121,-32.87837,1,"086903900007","07","0869039000"
"203","0869732000011",1,40,1,3,1,3,1,-68.90121,-32.87837,1,"086973200001","01","0869732000"
"204","0921864000011",2,68,1,3,3,1,1,-55.85806,-27.54328,1,"092186400001","01","0921864000"
"205","0935394000021",2,46,2,4,1,5,2,-54.39591,-25.87354,1,"093539400002","02","0935394000"
"206","0946053000021",2,29,1,3,1,3,2,-54.63315,-27.37636,1,"094605300002","02","0946053000"
"207","0927535000011",1,31,1,3,1,5,1,-55.85806,-27.54328,1,"092753500001","01","0927535000"
"208","0918302000021",1,37,1,2,1,2,2,-54.80174,-27.14445,1,"091830200002","02","0918302000"
"209","0919320000011",2,80,1,2,3,4,1,-55.58346,-27.4586,1,"091932000001","01","0919320000"
"210","0920104000011",1,82,1,4,3,3,1,-55.85806,-27.54328,1,"092010400001","01","0920104000"
"211","0950108000031",1,27,1,5,1,4,2,-68.80085,-38.83079,1,"095010800003","03","0950108000"
"212","0956847000031",1,19,1,2,3,5,2,-68.80085,-38.83079,1,"095684700003","03","0956847000"
"213","0948674000021",2,29,1,5,1,2,2,-68.80085,-38.83079,1,"094867400002","02","0948674000"
"214","0951694000021",2,38,1,4,3,3,2,-68.80085,-38.83079,1,"095169400002","02","0951694000"
"215","0962534000011",1,50,1,3,2,5,1,-70.12778,-38.50801,1,"096253400001","01","0962534000"
"216","0981152000011",2,33,1,2,1,5,1,-67.55807,-38.52982,1,"098115200001","01","0981152000"
"217","0968213000011",1,39,1,2,1,5,1,-71.53015,-41.50277,1,"096821300001","01","0968213000"
"218","0971034000031",1,27,1,3,1,8,2,-64.36804,-39.69075,1,"097103400003","03","0971034000"
"219","0968306000011",2,45,1,2,1,7,1,-71.53015,-41.50277,1,"096830600001","01","0968306000"
"220","0971387000051",2,18,1,3,3,5,2,-67.55807,-38.52982,1,"097138700005","05","0971387000"
"221","0968286000011",1,52,1,2,2,3,1,-71.53015,-41.50277,1,"096828600001","01","0968286000"
"222","0985542000021",1,49,1,3,1,2,2,-65.70266,-25.71029,1,"098554200002","02","0985542000"
"223","1002398000011",2,31,1,2,1,3,1,-63.66124,-22.71161,1,"100239800001","01","1002398000"
"224","0994065000011",2,57,1,3,3,4,1,-65.27118,-24.89119,1,"099406500001","01","0994065000"
"225","1006463000011",1,24,1,2,1,4,1,-66.914,-24.86219,1,"100646300001","01","1006463000"
"226","1007353000061",2,19,1,2,1,13,2,-64.59897,-25.43245,1,"100735300006","06","1007353000"
"227","1008218000031",1,27,1,2,1,4,2,-64.43933,-23.14292,1,"100821800003","03","1008218000"
"228","1025301000011",1,37,1,2,1,9,1,-68.46708,-31.68705,1,"102530100001","01","1025301000"
"229","1016576000031",2,53,1,2,3,9,2,-68.5342,-31.53315,1,"101657600003","03","1016576000"
"230","1017082000041",1,25,1,3,1,6,2,-68.5342,-31.53315,1,"101708200004","04","1017082000"
"231","1034952000011",2,79,1,3,3,2,1,-65.7139,-34.75015,1,"103495200001","01","1034952000"
"232","1050704000011",2,25,1,3,1,1,1,-70.56639,-51.41339,1,"105070400001","01","1050704000"
"233","1044824000011",2,47,1,2,1,4,1,-68.03083,-47.33324,1,"104482400001","01","1044824000"
"234","1048097000021",2,28,1,3,1,3,2,-70.56639,-51.41339,1,"104809700002","02","1048097000"
"235","1048515000031",1,19,1,3,1,4,2,-70.56639,-51.41339,1,"104851500003","03","1048515000"
"236","1077316000031",1,18,1,2,1,4,2,-61.27403,-32.70796,1,"107731600003","03","1077316000"
"237","1067606000011",1,67,1,2,3,3,1,-61.94646,-33.92743,1,"106760600001","01","1067606000"
"238","1111323000041",2,23,1,5,3,4,2,-60.70668,-33.13,1,"111132300004","04","1111323000"
"239","1055625000011",2,79,1,2,3,1,1,-61.53243,-33.22306,1,"105562500001","01","1055625000"
"240","1096772000011",1,59,1,2,3,4,1,-61.11004,-31.31717,1,"109677200001","01","1096772000"
"241","1070562000041",2,21,1,5,1,4,2,-61.94646,-33.92743,1,"107056200004","04","1070562000"
"242","1067306000031",2,30,1,3,1,4,2,-61.94646,-33.92743,1,"106730600003","03","1067306000"
"243","1138520000021",2,49,1,2,2,4,2,-60.70668,-33.13,1,"113852000002","02","1138520000"
"244","1088277000011",1,44,1,2,1,4,1,-60.66962,-31.47701,1,"108827700001","01","1088277000"
"245","1065138000021",2,37,1,2,1,5,2,-60.12688,-31.05515,1,"106513800002","02","1065138000"
"246","1064637000051",2,19,2,3,3,7,2,-60.85285,-33.487,1,"106463700005","05","1064637000"
"247","1118356000021",1,45,1,3,1,3,2,-60.70668,-33.13,1,"111835600002","02","1118356000"
"248","1097752000031",1,19,1,3,1,5,2,-61.11004,-31.31717,1,"109775200003","03","1097752000"
"249","1063910000011",1,35,1,5,1,3,1,-60.85285,-33.487,1,"106391000001","01","1063910000"
"250","1107867000011",1,58,1,3,1,4,1,-60.70668,-33.13,1,"110786700001","01","1107867000"
"251","1124140000031",1,18,1,3,1,4,2,-60.70668,-33.13,1,"112414000003","03","1124140000"
"252","1093286000011",1,41,1,3,1,4,1,-60.66962,-31.47701,1,"109328600001","01","1093286000"
"253","1125477000051",2,28,1,4,2,5,2,-60.70668,-33.13,1,"112547700005","05","1125477000"
"254","1095028000011",2,36,1,3,3,6,1,-60.66962,-31.47701,1,"109502800001","01","1095028000"
"255","1107775000051",2,22,1,5,3,5,2,-60.70668,-33.13,1,"110777500005","05","1107775000"
"256","1154555000021",2,61,1,2,1,4,2,-60.41392,-28.97212,1,"115455500002","02","1154555000"
"257","1085219000011",1,31,1,3,1,3,1,-60.66962,-31.47701,1,"108521900001","01","1085219000"
"258","1085035000021",2,55,1,3,1,2,2,-60.66962,-31.47701,1,"108503500002","02","1085035000"
"259","1119378000021",2,69,1,3,3,2,2,-60.70668,-33.13,1,"111937800002","02","1119378000"
"260","1158326000011",2,69,1,2,3,9,1,-64.18071,-27.45023,1,"115832600001","01","1158326000"
"261","1168227000021",1,41,2,3,1,3,2,-64.79229,-28.53207,1,"116822700002","02","1168227000"
"262","1175997000021",2,66,1,2,3,5,2,-63.62589,-28.66361,1,"117599700002","02","1175997000"
"263","1155816000021",2,34,1,3,3,4,2,-63.20538,-28.54742,1,"115581600002","02","1155816000"
"264","1207577000011",2,63,1,2,3,3,1,-65.29034,-27.42473,1,"120757700001","01","1207577000"
"265","1184226000011",1,47,1,2,1,6,1,-65.47062,-26.97814,1,"118422600001","01","1184226000"
"266","1204694000031",1,19,1,2,1,5,2,-65.21785,-26.83331,1,"120469400003","03","1204694000"
"267","1205524000041",1,39,1,4,1,5,2,-65.21785,-26.83331,1,"120552400004","04","1205524000"
"268","1176767000041",1,27,1,2,1,12,2,-64.822,-26.52414,1,"117676700004","04","1176767000"
"269","1211832000011",1,48,1,2,1,4,1,-65.34543,-26.78999,1,"121183200001","01","1211832000"
"270","1186998000011",1,35,2,2,2,5,1,-65.08632,-27.19095,1,"118699800001","01","1186998000"
"271","1213443000021",1,22,1,3,1,2,2,-67.90205,-54.02849,1,"121344300002","02","1213443000"
