"","sampleId","gend","age","bath","ed","emp","pern","hhh","X","Y","treat","censusId","PERNUM","SERIAL"
"51","0691283000031",1,25,1,2,1,3,2,-62.52515,-31.236,1,"069128300003","03","0691283000"
"52","0679913000011",1,32,1,3,1,4,1,-64.49334,-33.32973,1,"067991300001","01","0679913000"
"53","0665987000031",1,31,1,2,1,4,2,-62.27712,-33.031,1,"066598700003","03","0665987000"
"54","0657664000011",1,25,1,3,1,2,1,-63.25622,-32.51433,1,"065766400001","01","0657664000"
"55","0612899000011",2,51,1,2,1,3,1,-64.18322,-31.41706,1,"061289900001","01","0612899000"
"56","0653235000021",1,28,2,2,1,6,2,-65.24908,-30.95648,1,"065323500002","02","0653235000"
"57","0712652000051",2,21,1,4,1,6,2,-58.76402,-27.51964,1,"071265200005","05","0712652000"
"58","0729789000011",1,37,1,2,1,1,1,-58.25542,-27.36344,1,"072978900001","01","0729789000"
"59","0750672000011",1,38,1,3,1,5,1,-59.11455,-27.71941,1,"075067200001","01","0750672000"
"60","0753648000051",2,18,1,3,1,7,2,-59.11455,-27.71941,1,"075364800005","05","0753648000"
"61","0743464000011",1,51,1,2,1,4,1,-59.40947,-26.50203,1,"074346400001","01","0743464000"
"62","0736211000021",2,66,1,4,1,2,2,-60.46227,-26.78639,1,"073621100002","02","0736211000"
"63","0758830000011",1,21,1,3,1,3,1,-59.11455,-27.71941,1,"075883000001","01","0758830000"
"64","0773184000031",1,20,1,2,1,7,2,-68.40928,-44.01277,1,"077318400003","03","0773184000"
"65","0765688000041",1,19,1,4,3,5,2,-67.70938,-45.286,1,"076568800004","04","0765688000"
"66","0780198000051",1,19,1,2,1,5,2,-58.23738,-31.29075,1,"078019800005","05","0780198000"
"67","0780009000021",1,38,1,2,1,8,2,-58.37007,-32.01133,1,"078000900002","02","0780009000"
"68","0803414000051",1,22,1,3,3,5,2,-60.04384,-31.69694,1,"080341400005","05","0803414000"
"69","0783770000011",1,32,1,2,1,1,1,-58.23738,-31.29075,1,"078377000001","01","0783770000"
"70","0785701000031",1,24,1,2,1,3,2,-60.52545,-32.23303,1,"078570100003","03","0785701000"
"71","0822357000041",2,26,2,5,1,4,2,-58.91717,-25.77647,1,"082235700004","04","0822357000"
"72","0835750000041",1,23,1,3,1,5,2,-65.43261,-24.08615,1,"083575000004","04","0835750000"
"73","0856749000011",1,62,1,2,1,2,1,-63.93106,-35.23037,1,"085674900001","01","0856749000"
"74","0858451000041",1,22,1,2,2,6,2,-66.37027,-29.45749,1,"085845100004","04","0858451000"
"75","0866812000031",1,32,1,2,3,8,2,-66.8975,-28.6299,1,"086681200003","03","0866812000"
"76","0898066000011",1,47,1,2,1,7,1,-68.66898,-32.98642,1,"089806600001","01","0898066000"
"77","0908648000031",2,30,1,3,2,3,2,-68.35056,-34.94603,1,"090864800003","03","0908648000"
"78","0907855000081",2,19,1,3,1,8,2,-68.29316,-32.91323,1,"090785500008","08","0907855000"
"79","0897208000011",1,42,1,2,1,6,1,-68.66898,-32.98642,1,"089720800001","01","0897208000"
"80","0869039000071",1,21,1,3,1,8,2,-68.90121,-32.87837,1,"086903900007","07","0869039000"
"81","0935394000021",2,46,2,4,1,5,2,-54.39591,-25.87354,1,"093539400002","02","0935394000"
"82","0927535000011",1,31,1,3,1,5,1,-55.85806,-27.54328,1,"092753500001","01","0927535000"
"83","0918302000021",1,37,1,2,1,2,2,-54.80174,-27.14445,1,"091830200002","02","0918302000"
"84","0956847000031",1,19,1,2,3,5,2,-68.80085,-38.83079,1,"095684700003","03","0956847000"
"85","0981152000011",2,33,1,2,1,5,1,-67.55807,-38.52982,1,"098115200001","01","0981152000"
"86","0968213000011",1,39,1,2,1,5,1,-71.53015,-41.50277,1,"096821300001","01","0968213000"
"87","0971034000031",1,27,1,3,1,8,2,-64.36804,-39.69075,1,"097103400003","03","0971034000"
"88","0968306000011",2,45,1,2,1,7,1,-71.53015,-41.50277,1,"096830600001","01","0968306000"
"89","0971387000051",2,18,1,3,3,5,2,-67.55807,-38.52982,1,"097138700005","05","0971387000"
"90","0968286000011",1,52,1,2,2,3,1,-71.53015,-41.50277,1,"096828600001","01","0968286000"
"91","1006463000011",1,24,1,2,1,4,1,-66.914,-24.86219,1,"100646300001","01","1006463000"
"92","1007353000061",2,19,1,2,1,13,2,-64.59897,-25.43245,1,"100735300006","06","1007353000"
"93","1017082000041",1,25,1,3,1,6,2,-68.5342,-31.53315,1,"101708200004","04","1017082000"
"94","1048097000021",2,28,1,3,1,3,2,-70.56639,-51.41339,1,"104809700002","02","1048097000"
"95","1048515000031",1,19,1,3,1,4,2,-70.56639,-51.41339,1,"104851500003","03","1048515000"
"96","1096772000011",1,59,1,2,3,4,1,-61.11004,-31.31717,1,"109677200001","01","1096772000"
"97","1065138000021",2,37,1,2,1,5,2,-60.12688,-31.05515,1,"106513800002","02","1065138000"
"98","1064637000051",2,19,2,3,3,7,2,-60.85285,-33.487,1,"106463700005","05","1064637000"
"99","1118356000021",1,45,1,3,1,3,2,-60.70668,-33.13,1,"111835600002","02","1118356000"
"100","1097752000031",1,19,1,3,1,5,2,-61.11004,-31.31717,1,"109775200003","03","1097752000"
"101","1124140000031",1,18,1,3,1,4,2,-60.70668,-33.13,1,"112414000003","03","1124140000"
"102","1125477000051",2,28,1,4,2,5,2,-60.70668,-33.13,1,"112547700005","05","1125477000"
"103","1095028000011",2,36,1,3,3,6,1,-60.66962,-31.47701,1,"109502800001","01","1095028000"
"104","1085219000011",1,31,1,3,1,3,1,-60.66962,-31.47701,1,"108521900001","01","1085219000"
"105","1085035000021",2,55,1,3,1,2,2,-60.66962,-31.47701,1,"108503500002","02","1085035000"
"106","1158326000011",2,69,1,2,3,9,1,-64.18071,-27.45023,1,"115832600001","01","1158326000"
"107","1168227000021",1,41,2,3,1,3,2,-64.79229,-28.53207,1,"116822700002","02","1168227000"
"108","1155816000021",2,34,1,3,3,4,2,-63.20538,-28.54742,1,"115581600002","02","1155816000"
"109","1204694000031",1,19,1,2,1,5,2,-65.21785,-26.83331,1,"120469400003","03","1204694000"
"110","1176767000041",1,27,1,2,1,12,2,-64.822,-26.52414,1,"117676700004","04","1176767000"
"111","1211832000011",1,48,1,2,1,4,1,-65.34543,-26.78999,1,"121183200001","01","1211832000"
"112","1186998000011",1,35,2,2,2,5,1,-65.08632,-27.19095,1,"118699800001","01","1186998000"
"113","1213443000021",1,22,1,3,1,2,2,-67.90205,-54.02849,1,"121344300002","02","1213443000"
