"","gend","age","bath","ed","emp","pern","hhh","X","Y","panelId","treat"
"748",1,21,1,2,1,5,2,-59.1275315604157,-33.9965726299644,"a334c96d301868df",0
"749",1,22,1,3,1,5,2,-58.2767767278006,-34.7349189384936,"a33a0cdd5a3db0cc",0
"750",1,49,1,3,2,2,1,-67.5580664653313,-38.5298248372128,"a3476a811872b2b3",0
"751",2,54,1,3,1,3,2,-60.7066788994818,-33.1299963261325,"a365a178138ffaa9",0
"752",2,65,1,4,1,2,2,-58.9025599874312,-34.4479556816522,"a3b34a43bc7029cd",0
"753",1,32,1,2,1,1,1,-60.2193566900376,-32.784860345269,"a3c593a2204a1f29",0
"754",2,20,2,3,3,8,2,-60.2924970437052,-33.4822928824669,"a405cb8980a554d9",0
"755",1,21,1,3,3,4,2,-68.8008483052465,-38.8307903152535,"a468630f6bd45290",0
"756",2,36,1,3,3,5,1,-59.6022661359782,-33.1167873395509,"a4a850f097784b41",0
"757",1,47,1,2,1,3,1,-66.8974990104134,-28.6298957273695,"a4c4247286038514",0
"758",1,23,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"a5850166a16a0bfd",0
"759",1,18,1,2,1,6,2,-59.1568059719232,-34.5684818918404,"a593cf77db6c110c",0
"760",2,19,1,3,1,7,2,-58.7640220601412,-27.5196363062383,"a5a5438c0c352fb3",0
"761",1,60,1,3,3,3,1,-60.0438436477086,-31.6969409558606,"a5b13259c7c53a62",0
"762",1,33,1,3,1,4,1,-65.3972071113949,-32.2122366332698,"a5d754af23404c11",0
"763",1,45,1,2,1,4,1,-58.6914314463256,-34.551278217791,"a66f70df38afa74a",0
"764",2,51,1,2,3,4,1,-58.8103623815554,-34.6098501944399,"a703a0a3b3c6d16b",0
"765",1,28,1,3,1,5,2,-62.4346275658807,-37.7707717623269,"a7558673a06f4a9d",0
"766",1,35,1,2,1,4,1,-58.5447837824873,-34.1483185346441,"a783d8b3fb76593a",0
"767",1,48,1,2,1,4,1,-65.2711768340015,-24.8911881837991,"a79c00004111a686",0
"768",1,46,2,3,1,3,1,-58.4488804101251,-34.6151479182398,"a803667d68a9fc30",0
"769",1,21,1,2,1,6,2,-65.2711768340015,-24.8911881837991,"a8089815cca1a849",0
"770",2,65,1,3,3,5,1,-64.1832160923879,-31.4170640978912,"a84bb41889c84bcd",0
"771",1,29,1,3,1,3,1,-61.6577808129607,-31.2333312428038,"a865a5dd7d26794b",0
"772",1,29,1,3,1,3,1,-60.0438436477086,-31.6969409558606,"a8684d520281d587",0
"773",1,31,1,3,1,4,1,-55.8580595078883,-27.5432827681667,"a887173d48259dc8",0
"774",2,23,2,5,1,3,2,-54.8017412422896,-27.1444548962344,"a8a4a9b8837a2bb3",0
"775",1,19,1,2,1,5,2,-64.1832160923879,-31.4170640978912,"a8b5c34bcc9ca08c",0
"776",2,44,1,2,2,3,1,-58.1552215029755,-34.8181707378354,"a908b819319ca9c8",0
"777",2,22,1,2,1,2,2,-58.2767767278006,-34.7349189384936,"a91821843ab95896",0
"778",2,25,2,4,2,5,2,-58.7640220601412,-27.5196363062383,"a9201d52422db1b9",0
"779",2,30,1,3,1,4,2,-58.6246088672568,-34.7693065019551,"a92cb28d1b128aa8",0
"780",1,28,1,2,1,6,1,-60.3544161561354,-34.6182035687611,"a946b0cd7400268b",0
"781",2,50,1,2,1,2,1,-64.1528646180089,-31.1440566145003,"a94c1666835d3795",0
"782",1,18,1,3,3,4,2,-67.7093785858779,-45.2860015577364,"a9f26549906f1ac8",0
"783",2,39,1,2,1,5,2,-61.3607746418216,-30.2302880837076,"aa26570c4dfd2041",0
"784",2,24,1,5,3,3,2,-58.5637335647496,-34.5518231350295,"aa6cd21450b47056",0
"785",1,26,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"aa796d46da568b6f",0
"786",1,30,1,2,1,9,2,-68.3057507521875,-40.8197175258906,"aacb037d56280b42",0
"787",1,28,1,2,1,6,1,-58.7412518747816,-34.710055233357,"ab0d7880c5a68bd8",0
"788",2,18,2,2,3,8,2,-60.6696152885451,-31.4770125774097,"ab14ad2cf66c1974",0
"789",1,20,1,2,1,6,2,-58.7412518747816,-34.710055233357,"ab1f0b589435d814",0
"790",1,45,1,2,1,4,1,-58.4488804101251,-34.6151479182398,"ab3069919ca3ad1d",0
"791",2,62,1,2,3,2,1,-58.3668830324285,-34.834805250436,"ab3f40fbcd0c044b",0
"792",1,52,1,3,1,4,1,-71.5301538800889,-41.5027678667504,"ab57bf0244815395",0
"793",2,44,1,4,1,6,2,-65.4458282535115,-26.6614655020242,"ab626ad685f14633",0
"794",1,19,1,2,1,5,2,-60.2924970437052,-33.4822928824669,"ab65095a8292a1a1",0
"795",1,23,1,3,1,3,1,-57.543313109639,-36.4853207425717,"ab67d3c9f3b0028c",0
"796",2,19,1,3,1,5,2,-58.3903361921509,-27.7793619372941,"ab858305d5354561",0
"797",2,42,1,3,1,6,2,-64.1832160923879,-31.4170640978912,"abc5f6bc4646aa40",0
"798",2,28,1,4,2,5,2,-60.6696152885451,-31.4770125774097,"abd595dc8c707344",0
"799",1,25,1,3,1,5,2,-63.661242066735,-22.7116119065058,"abf3d70991fd3378",0
"800",1,35,1,2,2,6,2,-65.8420050450907,-28.4245196975075,"ac1f37149aba8146",0
"801",1,39,1,3,1,5,1,-71.306231274193,-40.3011508767928,"ac471db1fb125d11",0
"802",1,47,1,2,1,7,1,-68.5342005205531,-31.5331511580079,"ad7d6abcc11d933f",0
"803",1,75,1,2,3,2,1,-58.6490721584121,-34.5983174361618,"adaa801daf485d69",0
"804",1,25,1,3,1,2,1,-64.1832160923879,-31.4170640978912,"af33519aca5c8c5d",0
"805",1,40,1,3,1,5,1,-60.4622705179452,-26.7863907850135,"af4b619bfd0609cb",0
"806",2,36,1,3,3,6,1,-60.7066788994818,-33.1299963261325,"af508b25d8258968",0
"807",2,35,1,3,1,5,1,-68.8008483052465,-38.8307903152535,"af547798dcca5738",0
"808",2,20,1,3,3,5,2,-68.8008483052465,-38.8307903152535,"af580f9aa842bfa4",0
"809",1,28,1,3,1,5,1,-54.8017412422896,-27.1444548962344,"afcc119d1f52814b",0
"810",1,41,2,4,2,4,2,-65.2562159148128,-24.399008765009,"b017714dcd33aa06",0
"811",1,25,1,2,1,2,1,-58.2767767278006,-34.7349189384936,"b05394221b57a096",0
"812",1,26,1,2,1,4,2,-58.9860909733009,-34.6512467273435,"b082b0f77c4af60a",0
"813",1,29,1,2,1,6,1,-58.8103623815554,-34.6098501944399,"b0a382c08c126261",0
"814",1,22,1,2,1,5,1,-58.7412518747816,-34.710055233357,"b10941f23da8ff2a",0
"815",2,64,1,2,3,2,1,-58.0180951945351,-35.0034017708424,"b116281f6949fb90",0
"816",1,19,1,3,1,7,2,-67.7328369160613,-31.5969091669498,"b12daaf91356a6af",0
"817",1,35,1,2,1,4,1,-58.8103623815554,-34.6098501944399,"b1526753045947dd",0
"818",2,22,1,4,1,4,2,-58.7640220601412,-27.5196363062383,"b1752cb4d633ccd3",0
"819",2,41,1,3,1,6,1,-68.8008483052465,-38.8307903152535,"b21b34c1baf25509",0
"820",1,34,1,3,1,4,1,-58.3941226666696,-34.7047432858555,"b2298dfcdbfbad1c",0
"821",1,23,1,3,1,3,2,-62.5251535452325,-31.236000623864,"b23523ba446826c7",0
"822",2,20,1,2,2,4,2,-59.9255089838983,-37.9049714027708,"b26ddabd3babfc79",0
"823",2,33,1,2,1,5,1,-70.1277828065513,-38.5080107397005,"b27bc4a4c8fb40a1",0
"824",2,42,1,3,1,5,2,-64.1832160923879,-31.4170640978912,"b27d44d05f8fdc72",0
"825",2,31,1,3,2,3,2,-69.5128052140985,-33.6252198323936,"b2802c87923a8297",0
"826",2,30,1,3,1,5,2,-70.5663895816414,-51.4133900352533,"b2b171bdf0c2845b",0
"827",2,23,1,5,3,4,2,-58.2767767278006,-34.7349189384936,"b335943c8782870c",0
"828",2,27,1,3,1,3,2,-58.3413586936725,-34.6784127460771,"b3370bb66762b274",0
"829",1,18,1,2,3,5,2,-68.3505615915447,-34.9460322967049,"b4924f99bfa5a3fa",0
"830",1,23,1,2,1,3,2,-61.9464580733227,-33.9274286765387,"b5085d70afaba5f9",0
"831",1,32,1,2,1,1,1,-60.0438436477086,-31.6969409558606,"b5431c3fdd501640",0
"832",2,32,1,2,1,6,1,-68.8008483052465,-38.8307903152535,"b545d605380abb65",0
"833",1,69,1,2,1,2,1,-63.4187353816323,-34.1401119281022,"b56aa260ac199776",0
"834",2,69,1,3,3,6,1,-58.1584057746917,-30.7351816559281,"b59f1bf7d86b7aa1",0
"835",1,23,1,2,1,2,1,-58.5641494773466,-34.8752388864172,"b5a6b006dc3b5c3f",0
"836",2,31,1,3,1,2,2,-70.979159756615,-49.8815594690106,"b5ab0c1d108c5496",0
"837",2,30,1,4,2,4,2,-60.7066788994818,-33.1299963261325,"b5f729344f639b1f",0
"838",1,48,1,2,1,4,1,-59.1145538004664,-27.7194121391442,"b64ab451089db507",0
"839",1,63,1,3,1,4,1,-64.1832160923879,-31.4170640978912,"b67bc222a4320bd9",0
"840",1,38,1,2,1,8,2,-57.2996368306512,-29.591372274012,"b6a5760dc65b01c9",0
"841",1,27,1,4,1,5,1,-60.9750170479814,-35.4815001862116,"b6c7fc2fd9df1683",0
"842",1,43,1,3,1,3,1,-65.2178480527046,-26.8333109955845,"b6cf393913cb61ad",0
"843",1,25,1,2,1,3,2,-60.2924970437052,-33.4822928824669,"b6d8f1a54f36f726",0
"844",2,48,1,2,1,3,1,-58.6246088672568,-34.7693065019551,"b713213969c453f4",0
"845",1,41,2,2,2,3,2,-69.2726528707856,-32.5229690773084,"b7177c55b4b91d17",0
"846",2,22,1,2,1,3,2,-58.6246088672568,-34.7693065019551,"b7928cd882bcdd17",0
"847",1,23,1,3,1,6,2,-58.4488804101251,-34.6151479182398,"b7ca226201d40f32",0
"848",1,25,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"b7cb2048c2289c7a",0
"849",1,19,1,2,1,3,1,-60.9750170479814,-35.4815001862116,"b7ff8629f97cfdca",0
"850",1,47,1,2,1,5,1,-58.7640220601412,-27.5196363062383,"b84001d4da385299",0
"851",1,42,1,3,1,4,2,-60.6696152885451,-31.4770125774097,"b8957b2bcd32233b",0
"852",1,45,1,2,1,6,1,-58.5379364966436,-34.4868750258075,"b8a5112a834b6f2b",0
"853",2,20,1,3,1,6,2,-68.741772401042,-32.8882480800092,"b8ca1abc5916c311",0
"854",1,20,1,2,2,4,2,-66.729166091854,-54.7450048144209,"b8d0f7b8bd792b8d",0
"855",1,27,2,2,1,4,2,-65.0132947832702,-25.8560273099888,"b958cbb5714506a9",0
"856",1,25,1,3,1,5,2,-64.556910433389,-23.9148772308151,"b9601355f8a41bf2",0
"857",1,48,2,3,1,2,1,-60.9750170479814,-35.4815001862116,"b98044c1a9801bdc",0
"858",2,24,1,3,3,4,2,-58.3668830324285,-34.834805250436,"b9a4937370038c01",0
"859",2,26,2,3,2,5,2,-59.1145538004664,-27.7194121391442,"b9b36b719f91fa6a",0
"860",1,23,1,3,1,5,2,-64.556910433389,-23.9148772308151,"b9b8abd65a161fc1",0
"861",1,18,1,2,1,3,1,-62.8130711137135,-36.3205844142593,"b9d72c3315176218",0
"862",2,41,1,3,1,5,1,-71.5301538800889,-41.5027678667504,"ba2bfcca2c08fd8a",0
"863",1,23,1,2,1,3,2,-60.7066788994818,-33.1299963261325,"ba74b50f15528734",0
"864",1,35,1,2,1,4,1,-58.6246088672568,-34.7693065019551,"ba7687b7388f48d8",0
"865",1,32,1,3,1,12,2,-58.4488804101251,-34.6151479182398,"ba7a60bf5772dd69",0
"866",1,48,1,2,1,5,1,-65.4202763085736,-26.8643171453773,"ba7c7a90a42b3f83",0
"867",1,25,1,3,1,3,1,-58.4978020546961,-37.9161729123381,"ba898fb97b1942ac",0
"868",1,27,1,3,2,5,2,-58.6064376242289,-34.3821627094564,"bac6f5d0474f9011",0
"869",1,32,1,2,3,6,2,-66.3702743222188,-29.4574921855042,"bacad45562782399",0
"870",2,30,1,3,2,2,2,-68.3505615915447,-34.9460322967049,"bb24399648d80b31",0
"871",1,32,2,1,2,4,1,-64.8123010566774,-24.2945220322772,"bb30c56bfca24869",0
"872",1,22,1,3,1,4,2,-67.9020452530799,-54.0284903730289,"bb59332d8341d211",0
"873",1,18,1,3,3,5,2,-68.0308297797123,-47.3332425134874,"bb83942918493356",0
"874",1,44,1,2,1,6,1,-58.6903559484279,-35.1446092544038,"bbb9a832076dd20d",0
"875",1,21,1,3,1,3,1,-59.1145538004664,-27.7194121391442,"bbdb21b85faa16f5",0
"876",1,45,1,2,1,4,1,-58.5053444861507,-34.5263761375676,"bbdf161fdcd860c1",0
"877",1,47,2,3,1,3,1,-58.8829412440182,-34.1386177245953,"bc8d44897c6880ca",0
"878",1,28,2,2,2,7,2,-65.7138958918802,-34.7501504644319,"bcdc227f2294ba00",0
"879",1,18,1,2,3,5,2,-66.2201131193309,-39.4175638836883,"bd469504217a4a64",0
"880",2,34,1,2,1,5,1,-64.6152112222468,-35.9924443395322,"bdb0704a41a1b677",0
"881",1,32,1,3,1,4,1,-64.1832160923879,-31.4170640978912,"bdbffad5d53192ab",0
"882",1,29,1,3,1,5,1,-55.8580595078883,-27.5432827681667,"bdc74a38ff3f9c1d",0
"883",2,28,1,3,1,3,2,-58.3941226666696,-34.7047432858555,"bf15d27c9cd2bd2b",0
"884",1,20,1,3,1,6,2,-58.5637335647496,-34.5518231350295,"bf3209411c0321d4",0
"885",2,53,2,3,1,2,1,-58.4488804101251,-34.6151479182398,"bf64dc706a2a5647",0
"886",1,26,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"bf7b22d100411a28",0
"887",1,23,1,2,1,2,1,-57.6442232539443,-37.4986823554736,"bfa984ba7fbaf24b",0
"888",2,47,1,3,2,5,2,-58.6192889973626,-34.6483469056608,"c048f46180a80b09",0
"889",2,28,1,3,1,3,2,-58.3413586936725,-34.6784127460771,"c0a467f048286b07",0
"890",1,21,1,3,1,4,2,-60.5254515112398,-32.2330301273979,"c0b270b813cfffba",0
"891",1,43,2,3,1,3,1,-58.5379364966436,-34.4868750258075,"c0dba03d745a468a",0
"892",1,76,1,2,3,2,1,-58.4488804101251,-34.6151479182398,"c13da448a08ff49d",0
"893",1,25,1,3,1,3,1,-57.2230123128483,-37.1667072796787,"c1a401a64f0f10ba",0
"894",2,22,1,3,1,6,2,-59.1145538004664,-27.7194121391442,"c1c4bc64d073c5b5",0
"895",2,48,1,2,1,3,1,-64.1832160923879,-31.4170640978912,"c23628afb8ad102c",0
"896",2,42,1,2,2,3,1,-58.8103623815554,-34.6098501944399,"c23d13f887457539",0
"897",2,28,1,4,2,5,2,-58.8654615414644,-33.2502036906973,"c27f32fb45124f1a",0
"898",1,45,1,2,1,6,1,-58.7412518747816,-34.710055233357,"c27fbbb41b48f8b5",0
"899",1,38,1,2,1,7,2,-58.4488804101251,-34.6151479182398,"c2a6d82df0056c37",0
"900",2,31,1,3,1,4,2,-58.3941226666696,-34.7047432858555,"c2a7874f0a55748b",0
"901",1,21,1,3,3,5,2,-60.0438436477086,-31.6969409558606,"c2caa311dfca365a",0
"902",2,63,1,2,3,8,1,-61.5111722413601,-35.0509276229617,"c2da93fadc523b50",0
"903",1,29,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"c2dd846d044474b0",0
"904",2,71,1,3,3,2,2,-58.4488804101251,-34.6151479182398,"c30aa92ca7da19ab",0
"905",1,49,1,2,1,6,1,-68.3505615915447,-34.9460322967049,"c316520665baa228",0
"906",2,21,1,2,2,4,2,-60.5327987490718,-36.2441197272818,"c32ab7719db8982c",0
"907",2,44,2,4,1,6,2,-63.2562238529538,-32.5143344670918,"c340d326958cdfc1",0
"908",1,47,1,2,1,2,1,-71.306231274193,-40.3011508767928,"c34f36204f266832",0
"909",1,45,1,3,2,1,1,-58.6246088672568,-34.7693065019551,"c366ad097cfc5f2d",0
"910",1,38,1,3,1,3,2,-58.6192889973626,-34.6483469056608,"c42570cc3d53cb54",0
"911",1,25,1,3,1,6,2,-65.2711768340015,-24.8911881837991,"c47f09ccc0c0c687",0
"912",2,20,1,3,1,8,2,-68.4670789691707,-31.6870540820238,"c48843dd3396786a",0
"913",2,58,1,3,1,3,2,-61.6577808129607,-31.2333312428038,"c4d6bfc1af5da4dc",0
"914",1,24,1,3,1,2,1,-64.1832160923879,-31.4170640978912,"c4fcadba7c611a14",0
"915",1,27,1,3,2,5,2,-58.6064376242289,-34.3821627094564,"c54386451cad146f",0
"916",1,25,1,3,1,6,2,-58.3941226666696,-34.7047432858555,"c55dd89c819637b5",0
"917",1,26,1,3,1,4,2,-58.5637335647496,-34.5518231350295,"c567b7f1caa5bc6c",0
"918",1,19,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"c57d1c6c866d12aa",0
"919",1,43,1,3,1,3,1,-65.2178480527046,-26.8333109955845,"c59026d1039147f1",0
"920",1,26,1,2,1,1,1,-57.9018775820629,-35.6759326495487,"c5d581d8bf50b2f4",0
"921",1,76,1,2,3,2,1,-58.6914314463256,-34.551278217791,"c5d90fc53976c20a",0
"922",2,53,1,2,1,3,1,-64.1832160923879,-31.4170640978912,"c5f0fb52caaba4cc",0
"923",1,27,1,2,1,6,1,-60.3544161561354,-34.6182035687611,"c6488b83dd7a80d3",0
"924",2,39,1,2,1,5,2,-60.0438436477086,-31.6969409558606,"c649cfb667564242",0
"925",2,21,1,2,2,5,2,-60.5327987490718,-36.2441197272818,"c68106aad809992f",0
"926",1,38,1,3,1,5,1,-58.3781590459342,-25.938577139892,"c68b22cf9890c6ff",0
"927",1,33,1,2,1,1,1,-58.5447837824873,-34.1483185346441,"c6a24a7ad55075c5",0
"928",1,46,2,3,1,1,1,-58.4488804101251,-34.6151479182398,"c6a4a88f31368ab6",0
"929",2,72,1,3,3,2,2,-58.5053444861507,-34.5263761375676,"c71a70881c942149",0
"930",1,43,1,2,1,3,1,-58.4488804101251,-34.6151479182398,"c7547c4cb2a49cff",0
"931",1,52,1,2,1,6,1,-68.6080011148552,-33.4110228011791,"c79f6b1ba80dcf96",0
"932",1,23,1,2,1,4,1,-65.2178480527046,-26.8333109955845,"c7b0f7f3c1d54626",0
"933",2,48,1,2,1,3,1,-58.6246088672568,-34.7693065019551,"c7d870183f90a652",0
"934",2,61,1,4,1,4,2,-59.1145538004664,-27.7194121391442,"c81020495fdbb483",0
"935",1,26,1,2,1,4,2,-58.4488804101251,-34.6151479182398,"c875f849a7bf1587",0
"936",1,30,2,3,1,4,2,-67.7328369160613,-31.5969091669498,"c8bd5c7255a4c549",0
"937",1,28,1,2,1,10,2,-64.4933428725017,-33.3297338059771,"c8c56430b2c9c0aa",0
"938",1,36,1,2,1,1,1,-55.3875113516289,-27.6262211147322,"c961a39051829925",0
"939",2,20,1,2,1,2,2,-58.4488804101251,-34.6151479182398,"c9908a185634a340",0
"940",2,50,1,2,1,3,1,-64.1528646180089,-31.1440566145003,"ca4808cdfc14fb93",0
"941",1,72,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"ca6309397b315b20",0
"942",1,35,1,2,1,4,1,-58.6064376242289,-34.3821627094564,"ca8c412d87129b95",0
"943",2,32,1,2,1,5,1,-68.8008483052465,-38.8307903152535,"cad90f3282bf4bdb",0
"944",1,29,1,3,1,11,2,-64.1832160923879,-31.4170640978912,"cb0dc7736712b1b8",0
"945",1,64,1,2,1,2,1,-61.3738498204379,-35.7493870479206,"cb463b8445f6c2d4",0
"946",1,65,1,2,1,4,1,-60.7066788994818,-33.1299963261325,"cbc71df7f13cad5a",0
"947",2,43,1,3,1,5,1,-71.4607501207088,-43.0749325657064,"cc2baa0dc5d2299d",0
"948",1,60,1,2,3,4,1,-58.8103623815554,-34.6098501944399,"cc767264196c7886",0
"949",1,51,1,3,1,6,1,-68.9011851830163,-32.9282796299466,"cc89d6b445f5a5a9",0
"950",1,18,1,2,2,6,2,-58.2580631285934,-34.876793577096,"ccad4367a5d7cc65",0
"951",1,24,1,3,1,6,2,-58.5053444861507,-34.5263761375676,"ccc767d6ccbc740a",0
"952",1,50,1,2,1,3,1,-65.2178480527046,-26.8333109955845,"cd22b67ba99d8808",0
"953",2,19,1,3,1,7,2,-68.9011851830163,-32.9282796299466,"cd40f0a64cb6a7f5",0
"954",2,18,1,3,3,5,2,-68.8008483052465,-38.8307903152535,"cdccd8b7364731c3",0
"955",2,66,1,4,1,2,2,-64.1832160923879,-31.4170640978912,"cf3249f49271b208",0
"956",1,46,2,3,1,1,1,-58.9025599874312,-34.4479556816522,"d08f894969abcccd",0
"957",1,35,1,2,1,4,1,-58.4488804101251,-34.6151479182398,"d0f29f9bd802fdd2",0
"958",1,25,1,3,1,6,2,-65.2711768340015,-24.8911881837991,"d0f5c11c36c03674",0
"959",1,21,1,3,1,8,2,-69.4620765650695,-33.0358285916873,"d0fc3845ddcacba7",0
"960",1,40,1,2,2,4,2,-55.8580595078883,-27.5432827681667,"d10c675faf199b56",0
"961",1,30,1,4,1,5,2,-62.1698825493603,-38.5836883883761,"d11642a98bf36dc3",0
"962",2,19,1,4,1,4,2,-58.7640220601412,-27.5196363062383,"d119242416bdd684",0
"963",2,20,1,2,1,3,2,-58.5637335647496,-34.5518231350295,"d11a025237617ca2",0
"964",2,45,1,2,2,3,1,-58.423469690169,-34.7541169431057,"d15c2daf6809312f",0
"965",1,32,1,3,1,4,1,-64.1832160923879,-31.4170640978912,"d1748b2cc4034b9a",0
"966",1,61,1,2,1,1,1,-63.2562238529538,-32.5143344670918,"d1943251c04491d3",0
"967",2,21,1,2,2,4,2,-59.9587853052329,-34.9154768714772,"d1a679540b66020c",0
"968",1,20,1,3,1,4,2,-66.729166091854,-54.7450048144209,"d1c4a3cc2db265c8",0
"969",1,18,1,2,1,5,2,-64.5861516416936,-31.222559240613,"d1c5485224235b58",0
"970",1,26,1,3,1,1,1,-58.5641494773466,-34.8752388864172,"d20fcf67867557f6",0
"971",1,25,1,3,1,5,2,-65.2178480527046,-26.8333109955845,"d25a24b1709451b5",0
"972",1,21,1,2,1,5,1,-58.5637335647496,-34.5518231350295,"d29c70c41787902f",0
"973",1,33,1,2,1,1,1,-60.5254515112398,-32.2330301273979,"d2b28fb72d5b3016",0
"974",1,19,1,2,1,5,2,-57.2996368306512,-29.591372274012,"d2fa03256042b6d6",0
"975",1,58,1,2,3,2,1,-60.7066788994818,-33.1299963261325,"d31b4fd48cc3714b",0
"976",2,63,1,2,3,2,1,-58.2767767278006,-34.7349189384936,"d31c40cf486abda9",0
"977",1,18,1,2,2,6,2,-58.4488804101251,-34.6151479182398,"d328a6cfcc69a775",0
"978",2,28,1,3,2,3,2,-69.5128052140985,-33.6252198323936,"d36df1570412f368",0
"979",2,22,2,3,3,6,2,-60.7066788994818,-33.1299963261325,"d39843d6662dba92",0
"980",1,30,1,4,1,4,1,-62.4346275658807,-37.7707717623269,"d4b1c072dca16fb5",0
"981",1,27,1,3,2,5,2,-58.3668830324285,-34.834805250436,"d4b2322f310fc204",0
"982",1,43,2,3,1,2,1,-58.3668830324285,-34.834805250436,"d4bac5f3b6717003",0
"983",1,21,1,2,1,5,2,-65.1242726776041,-24.192438986588,"d4d9998575ad2dbb",0
"984",1,25,1,2,1,4,2,-64.1528646180089,-31.1440566145003,"d4f4137d4c2d78f6",0
"985",2,48,1,3,2,5,2,-58.7770476904653,-34.511070292185,"d4ff95acb8fb8c51",0
"986",1,18,1,3,1,5,2,-60.7066788994818,-33.1299963261325,"d568a7a3d41d4715",0
"987",1,43,1,3,2,1,1,-57.2230123128483,-37.1667072796787,"d5d59b3655554cf5",0
"988",1,69,1,2,1,2,1,-63.4187353816323,-34.1401119281022,"d5dca36ad10725cd",0
"989",1,27,1,2,1,4,2,-60.5444404968683,-33.8362510375828,"d5fd647182353695",0
"990",1,28,1,4,1,3,1,-59.9255089838983,-37.9049714027708,"d604cbf8b8bfa992",0
"991",1,79,1,2,3,2,1,-58.6064376242289,-34.3821627094564,"d64c0a207563b815",0
"992",2,49,1,2,3,4,1,-57.9018775820629,-35.6759326495487,"d652f23c62a0ba02",0
"993",1,61,1,2,1,4,1,-65.2490779521593,-30.9564803167803,"d671005d09b06f4d",0
"994",1,18,1,3,1,5,2,-60.0438436477086,-31.6969409558606,"d67215271561a153",0
"995",1,74,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"d69d99c447f85955",0
"996",1,34,1,2,1,4,1,-58.7704904274157,-34.3278587595283,"d6a13d63749fc7a3",0
"997",2,51,1,2,1,2,1,-64.3070592388571,-31.7112018537678,"d6c1c22333a2bbb1",0
"998",2,23,2,5,2,2,2,-54.2690534088296,-27.0228677740905,"d6df0ab3046fbc41",0
"999",2,49,1,3,2,5,2,-58.6881604368356,-34.6351448148524,"d71b555326f4520c",0
"1000",2,50,2,3,1,3,1,-58.4762694631934,-34.8303492519273,"d7341788225afb48",0
"1001",1,21,1,2,1,5,1,-58.8829412440182,-34.1386177245953,"d78fc4aa6cf7ac42",0
"1002",1,21,1,2,1,5,2,-58.1584057746917,-30.7351816559281,"d7a985901f7f2f61",0
"1003",2,21,1,4,1,6,2,-60.0438436477086,-31.6969409558606,"d7b4a12204a750aa",0
"1004",1,21,1,2,2,6,2,-65.2178480527046,-26.8333109955845,"d7d4167b0189f791",0
"1005",1,71,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"d7d9683d1b80d059",0
"1006",1,19,1,2,2,6,2,-67.7328369160613,-31.5969091669498,"d868371df9993c8f",0
"1007",1,27,1,3,2,5,2,-58.4488804101251,-34.6151479182398,"d88bb4bc9a72504b",0
"1008",1,46,2,4,1,7,2,-65.8420050450907,-28.4245196975075,"d8ab2c9d37ca51fa",0
"1009",1,26,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"d8abd55a37557d2c",0
"1010",1,22,1,3,1,2,1,-59.1145538004664,-27.7194121391442,"d8ba7626661f9a1c",0
"1011",1,30,2,2,1,7,2,-65.2711768340015,-24.8911881837991,"d8fa2a8784644f28",0
"1012",1,26,1,3,1,4,2,-58.3668830324285,-34.834805250436,"d9034b471f899d78",0
"1013",1,19,1,3,3,5,2,-60.6696152885451,-31.4770125774097,"d920373a3f66a3d5",0
"1014",1,21,1,2,1,5,1,-58.6881604368356,-34.6351448148524,"d9409683ad411b07",0
"1015",1,31,1,3,1,3,1,-58.6914314463256,-34.551278217791,"d98bcca145d58ca4",0
"1016",1,21,1,3,1,5,2,-58.4488804101251,-34.6151479182398,"d9bb16732fab0267",0
"1017",1,44,1,3,2,1,1,-58.0180951945351,-35.0034017708424,"d9d71281fcd1af43",0
"1018",1,23,1,3,1,4,2,-63.8430407554091,-24.8731628877567,"d9f3f72b33226b65",0
"1019",2,20,1,3,1,6,2,-59.2551834162208,-29.4528061477907,"da2945c6b86bd0a0",0
"1020",2,63,1,2,3,1,1,-58.6064376242289,-34.3821627094564,"da5079329b82df39",0
"1021",1,29,1,3,1,5,1,-55.8580595078883,-27.5432827681667,"da98a544ab3c043a",0
"1022",2,22,1,3,1,8,2,-59.1145538004664,-27.7194121391442,"da98d6a7d7fb2425",0
"1023",1,45,1,2,1,4,1,-58.4488804101251,-34.6151479182398,"db7a1b985f7a8131",0
"1024",1,25,1,3,1,5,2,-69.5128052140985,-33.6252198323936,"dc28f7ac3c495436",0
"1025",1,20,1,3,1,6,2,-58.4488804101251,-34.6151479182398,"dc4b3bb532b11a53",0
"1026",1,27,1,4,1,8,2,-59.9587853052329,-34.9154768714772,"dc804a87504b9012",0
"1027",1,29,1,2,1,4,2,-62.791425668622,-32.8784565749729,"dcb23021582abcb3",0
"1028",1,46,1,3,2,1,1,-58.9860909733009,-34.6512467273435,"dd265f0adc982aa3",0
