"","sampleId","gend","age","bath","ed","emp","pern","hhh","X","Y","treat","censusId","PERNUM","SERIAL"
"27","0224347000021",1,40,1,3,3,4,2,-58.2580631285934,-34.876793577096,1,"022434700002","02","0224347000"
"28","0234539000011",1,36,1,2,1,5,1,-57.7400569739232,-37.965633071548,1,"023453900001","01","0234539000"
"29","0244419000031",1,18,1,5,3,4,2,-57.7400569739232,-37.965633071548,1,"024441900003","03","0244419000"
"30","0245716000011",1,36,1,2,1,4,1,-57.7400569739232,-37.965633071548,1,"024571600001","01","0245716000"
"31","0246570000011",1,29,1,3,1,3,1,-57.7400569739232,-37.965633071548,1,"024657000001","01","0246570000"
"32","0246915000011",1,34,1,2,1,3,1,-57.7400569739232,-37.965633071548,1,"024691500001","01","0246915000"
"33","0257509000031",2,29,1,2,3,8,2,-58.5637335647496,-34.5518231350295,1,"025750900003","03","0257509000"
"34","0257711000011",1,26,1,2,1,2,1,-58.5637335647496,-34.5518231350295,1,"025771100001","01","0257711000"
"35","0263277000031",1,27,1,2,1,4,2,-58.5637335647496,-34.5518231350295,1,"026327700003","03","0263277000"
"36","0269844000011",2,62,1,2,1,2,1,-58.5637335647496,-34.5518231350295,1,"026984400001","01","0269844000"
"37","0270240000021",2,38,1,2,1,3,2,-58.5637335647496,-34.5518231350295,1,"027024000002","02","0270240000"
"38","0284677000011",1,25,1,3,1,2,1,-58.7770476904653,-34.511070292185,1,"028467700001","01","0284677000"
"39","0295587000011",1,40,1,4,1,4,1,-56.9258085562639,-36.6558414912978,1,"029558700001","01","0295587000"
"40","0303657000011",1,27,1,3,1,3,1,-58.6246088672568,-34.7693065019551,1,"030365700001","01","0303657000"
"41","0311519000011",1,24,1,2,1,1,1,-58.6246088672568,-34.7693065019551,1,"031151900001","01","0311519000"
"42","0313240000041",2,22,1,3,1,5,2,-58.6246088672568,-34.7693065019551,1,"031324000004","04","0313240000"
"43","0313619000021",2,69,1,2,3,2,2,-58.6246088672568,-34.7693065019551,1,"031361900002","02","0313619000"
"44","0332075000011",2,42,1,2,1,5,1,-58.6246088672568,-34.7693065019551,1,"033207500001","01","0332075000"
"45","0332088000021",2,40,1,3,3,4,2,-58.6246088672568,-34.7693065019551,1,"033208800002","02","0332088000"
"46","0335448000031",2,25,1,2,1,3,2,-58.6246088672568,-34.7693065019551,1,"033544800003","03","0335448000"
"47","0372389000021",1,31,1,2,1,2,2,-58.0180951945351,-35.0034017708424,1,"037238900002","02","0372389000"
"48","0386052000011",1,49,1,2,1,6,1,-59.1015886491161,-35.1264103130654,1,"038605200001","01","0386052000"
"49","0394364000011",1,51,1,2,3,5,1,-58.423469690169,-34.7541169431057,1,"039436400001","01","0394364000"
"50","0397203000011",1,36,1,2,1,5,1,-58.423469690169,-34.7541169431057,1,"039720300001","01","0397203000"
"51","0401657000021",1,44,1,2,1,5,2,-58.423469690169,-34.7541169431057,1,"040165700002","02","0401657000"
"52","0402013000011",2,28,1,3,1,3,1,-58.423469690169,-34.7541169431057,1,"040201300001","01","0402013000"
"53","0402084000031",1,20,1,3,1,5,2,-58.423469690169,-34.7541169431057,1,"040208400003","03","0402084000"
"54","0410296000031",1,25,1,3,3,5,2,-58.7114316572832,-34.4864692511546,1,"041029600003","03","0410296000"
"55","0428337000011",1,39,1,3,1,6,1,-58.7412518747816,-34.710055233357,1,"042833700001","01","0428337000"
"56","0441606000051",2,18,1,3,2,9,2,-58.8103623815554,-34.6098501944399,1,"044160600005","05","0441606000"
"57","0444647000021",1,33,2,2,1,4,2,-58.8103623815554,-34.6098501944399,1,"044464700002","02","0444647000"
"58","0445365000051",2,22,1,2,1,6,2,-58.8103623815554,-34.6098501944399,1,"044536500005","05","0445365000"
"59","0446615000011",2,43,1,2,1,6,1,-58.8103623815554,-34.6098501944399,1,"044661500001","01","0446615000"
"60","0469270000011",1,59,1,2,1,3,1,-60.670037555783,-36.8572624889944,1,"046927000001","01","0469270000"
"61","0480778000011",1,68,2,3,1,3,1,-58.9025599874312,-34.4479556816522,1,"048077800001","01","0480778000"
"62","0481128000051",1,32,1,2,1,9,2,-58.9025599874312,-34.4479556816522,1,"048112800005","05","0481128000"
"63","0483047000011",1,23,1,3,1,2,1,-58.9025599874312,-34.4479556816522,1,"048304700001","01","0483047000"
"64","0484372000011",1,26,1,2,1,2,1,-58.9025599874312,-34.4479556816522,1,"048437200001","01","0484372000"
"65","0493901000011",2,50,1,3,1,2,1,-58.2767767278006,-34.7349189384936,1,"049390100001","01","0493901000"
"66","0494336000031",1,19,1,3,1,3,2,-58.2767767278006,-34.7349189384936,1,"049433600003","03","0494336000"
"67","0499970000011",1,39,1,2,1,1,1,-58.2767767278006,-34.7349189384936,1,"049997000001","01","0499970000"
"68","0504541000021",2,27,1,2,3,4,2,-58.2767767278006,-34.7349189384936,1,"050454100002","02","0504541000"
"69","0505983000041",2,89,1,2,3,4,2,-58.2767767278006,-34.7349189384936,1,"050598300004","04","0505983000"
"70","0506947000011",2,23,1,2,2,3,1,-58.2767767278006,-34.7349189384936,1,"050694700001","01","0506947000"
"71","0507383000031",1,21,1,3,1,5,2,-60.0585771056331,-33.5864929505293,1,"050738300003","03","0507383000"
"72","0509082000031",1,18,1,2,1,11,2,-62.8130711137135,-36.3205844142593,1,"050908200003","03","0509082000"
"73","0518873000021",1,41,1,2,1,8,2,-58.5447837824873,-34.1483185346441,1,"051887300002","02","0518873000"
"74","0519870000011",1,37,1,3,1,1,1,-58.5447837824873,-34.1483185346441,1,"051987000001","01","0519870000"
"75","0524582000021",1,23,1,3,1,3,2,-58.5379364966436,-34.4868750258075,1,"052458200002","02","0524582000"
"76","0545604000021",2,33,1,2,1,4,2,-58.4316401585804,-35.0700019908132,1,"054560400002","02","0545604000"
"77","0546822000041",2,20,1,3,1,7,2,-59.1823363320817,-37.3364189517245,1,"054682200004","04","0546822000"
"78","0550280000011",2,42,1,2,1,4,1,-59.1823363320817,-37.3364189517245,1,"055028000001","01","0550280000"
"79","0553512000011",1,27,2,2,1,4,1,-58.6064376242289,-34.3821627094564,1,"055351200001","01","0553512000"
"80","0553730000011",1,67,1,2,3,1,1,-58.6064376242289,-34.3821627094564,1,"055373000001","01","0553730000"
"81","0554342000061",2,23,1,2,1,6,2,-58.6064376242289,-34.3821627094564,1,"055434200006","06","0554342000"
"82","0566796000031",1,18,1,3,3,3,2,-58.5788319362462,-34.5948809827233,1,"056679600003","03","0566796000"
"83","0574687000031",1,27,1,2,1,4,2,-58.5788319362462,-34.5948809827233,1,"057468700003","03","0574687000"
"84","0593132000041",1,18,1,2,2,5,2,-59.1275315604157,-33.9965726299644,1,"059313200004","04","0593132000"
"85","0594925000031",1,34,1,3,1,5,2,-66.7748878796806,-27.4119550239588,1,"059492500003","03","0594925000"
"86","0597435000041",1,19,1,3,2,4,2,-65.8420050450907,-28.4245196975075,1,"059743500004","04","0597435000"
"87","0603114000011",2,84,1,2,3,4,1,-65.7206912474617,-28.5452384749436,1,"060311400001","01","0603114000"
"88","0626667000041",1,20,1,3,1,9,2,-64.1832160923879,-31.4170640978912,1,"062666700004","04","0626667000"
"89","0634052000021",2,22,1,5,1,2,2,-64.1832160923879,-31.4170640978912,1,"063405200002","02","0634052000"
"90","0635754000011",1,29,1,3,1,5,1,-64.1832160923879,-31.4170640978912,1,"063575400001","01","0635754000"
"91","0635970000011",1,31,1,3,1,4,1,-64.1832160923879,-31.4170640978912,1,"063597000001","01","0635970000"
"92","0636261000041",2,20,1,5,2,4,2,-64.1832160923879,-31.4170640978912,1,"063626100004","04","0636261000"
"93","0646806000011",1,32,1,2,1,4,1,-64.1528646180089,-31.1440566145003,1,"064680600001","01","0646806000"
"94","0659447000081",1,27,1,2,1,13,2,-63.2562238529538,-32.5143344670918,1,"065944700008","08","0659447000"
"95","0675509000011",1,43,1,3,1,3,1,-64.4933428725017,-33.3297338059771,1,"067550900001","01","0675509000"
"96","0687044000031",1,27,1,2,2,5,2,-65.1562483911889,-31.7077606035851,1,"068704400003","03","0687044000"
"97","0687054000031",1,19,1,3,2,5,2,-65.1562483911889,-31.7077606035851,1,"068705400003","03","0687054000"
"98","0690814000021",2,27,1,2,3,5,2,-62.5251535452325,-31.236000623864,1,"069081400002","02","0690814000"
"99","0693338000011",1,42,1,3,1,3,1,-62.5251535452325,-31.236000623864,1,"069333800001","01","0693338000"
"100","0695713000021",2,36,1,2,1,5,2,-62.5251535452325,-31.236000623864,1,"069571300002","02","0695713000"
"101","0699755000041",2,18,1,2,1,4,2,-63.7792471105874,-32.2877127919347,1,"069975500004","04","0699755000"
"102","0702887000011",2,68,1,2,3,1,1,-63.6378147989462,-30.0889639420226,1,"070288700001","01","0702887000"
"103","0707446000021",2,39,1,2,3,7,2,-58.9322910127938,-28.5003937146504,1,"070744600002","02","0707446000"
"104","0710504000061",1,20,1,3,1,9,2,-58.7640220601412,-27.5196363062383,1,"071050400006","06","0710504000"
"105","0715557000041",2,19,1,2,1,6,2,-58.7640220601412,-27.5196363062383,1,"071555700004","04","0715557000"
"106","0721418000021",2,45,2,3,1,3,2,-59.2551834162208,-29.4528061477907,1,"072141800002","02","0721418000"
"107","0724547000011",1,32,1,2,1,4,1,-56.9352799572195,-27.9001661171504,1,"072454700001","01","0724547000"
"108","0725829000051",2,21,2,3,3,5,2,-57.8191386324828,-29.0657478357939,1,"072582900005","05","0725829000"
"109","0727241000011",1,28,1,2,1,6,1,-57.8693043912488,-30.2288805012008,1,"072724100001","01","0727241000"
"110","0728122000041",2,19,1,3,3,5,2,-57.2996368306512,-29.591372274012,1,"072812200004","04","0728122000"
"111","0728735000031",1,26,1,3,1,6,2,-57.2996368306512,-29.591372274012,1,"072873500003","03","0728735000"
"112","0732960000011",1,31,1,2,1,5,1,-56.2210161199402,-28.2318631470856,1,"073296000001","01","0732960000"
"113","0742528000031",1,30,1,3,1,7,2,-60.8837146690309,-26.782754130404,1,"074252800003","03","0742528000"
"114","0742834000011",2,23,1,3,3,3,1,-59.697057350361,-27.4334509396423,1,"074283400001","01","0742834000"
"115","0748360000011",1,19,1,2,1,4,1,-59.697057350361,-27.4334509396423,1,"074836000001","01","0748360000"
"116","0748415000021",2,18,1,3,3,2,2,-59.697057350361,-27.4334509396423,1,"074841500002","02","0748415000"
"117","0751014000021",2,62,1,2,1,3,2,-59.1145538004664,-27.7194121391442,1,"075101400002","02","0751014000"
"118","0751152000031",1,18,1,3,3,3,2,-59.1145538004664,-27.7194121391442,1,"075115200003","03","0751152000"
"119","0754066000021",2,24,1,3,3,4,2,-59.1145538004664,-27.7194121391442,1,"075406600002","02","0754066000"
"120","0757358000031",1,18,1,3,3,5,2,-59.1145538004664,-27.7194121391442,1,"075735800003","03","0757358000"
"121","0764363000011",1,66,1,3,3,3,1,-64.9230501419912,-42.4472770269569,1,"076436300001","01","0764363000"
"122","0765943000011",1,30,1,3,1,2,1,-67.7093785858779,-45.2860015577364,1,"076594300001","01","0765943000"
"123","0774630000011",2,69,1,2,3,1,1,-65.0698568024222,-43.1367830367119,1,"077463000001","01","0774630000"
"124","0776825000031",1,22,1,2,1,3,2,-65.0698568024222,-43.1367830367119,1,"077682500003","03","0776825000"
"125","0782402000011",2,30,1,3,2,4,1,-58.2373800389925,-31.2907523920677,1,"078240200001","01","0782402000"
"126","0799111000011",1,40,1,3,1,5,1,-60.0438436477086,-31.6969409558606,1,"079911100001","01","0799111000"
"127","0800953000011",1,43,1,2,1,4,1,-60.0438436477086,-31.6969409558606,1,"080095300001","01","0800953000"
"128","0813597000021",1,25,1,3,1,2,2,-60.2193566900376,-32.784860345269,1,"081359700002","02","0813597000"
"129","0818490000011",2,34,1,2,1,6,1,-58.3781590459342,-25.938577139892,1,"081849000001","01","0818490000"
"130","0822386000041",1,23,1,2,1,5,2,-58.917166606432,-25.7764661710911,1,"082238600004","04","0822386000"
"131","0823937000021",1,35,2,3,1,4,2,-60.4243325257912,-24.5768802213851,1,"082393700002","02","0823937000"
"132","0825879000031",1,19,1,3,3,4,2,-58.062101826018,-25.3709060894978,1,"082587900003","03","0825879000"
"133","0826357000031",1,26,1,3,3,3,2,-58.062101826018,-25.3709060894978,1,"082635700003","03","0826357000"
"134","0830213000031",1,26,2,2,1,6,2,-65.2562159148128,-24.399008765009,1,"083021300003","03","0830213000"
"135","0846020000021",2,29,1,3,3,2,2,-65.311220713345,-23.2818113406646,1,"084602000002","02","0846020000"
"136","0850690000021",2,56,1,3,2,3,2,-64.19827363364,-36.4991665065601,1,"085069000002","02","0850690000"
"137","0853587000031",1,19,1,5,3,3,2,-63.6620515654836,-35.6797899427701,1,"085358700003","03","0853587000"
"138","0858327000011",2,44,1,2,1,5,1,-66.3702743222188,-29.4574921855042,1,"085832700001","01","0858327000"
"139","0860581000011",1,32,1,3,1,5,1,-66.3702743222188,-29.4574921855042,1,"086058100001","01","0860581000"
"140","0863168000011",1,33,1,2,2,4,1,-66.8974990104134,-28.6298957273695,1,"086316800001","01","0863168000"
"141","0864165000031",1,29,1,3,1,4,2,-67.4296629904514,-29.400291414559,1,"086416500003","03","0864165000"
"142","0866330000051",1,56,2,2,1,5,2,-67.9233648166519,-29.2767381100016,1,"086633000005","05","0866330000"
"143","0877325000021",2,32,1,2,3,4,2,-68.9011851830163,-32.9282796299466,1,"087732500002","02","0877325000"
"144","0880655000011",1,27,2,2,1,5,1,-68.741772401042,-32.8882480800092,1,"088065500001","01","0880655000"
"145","0887108000021",2,40,1,2,1,4,2,-68.4904365096464,-33.1480582255345,1,"088710800002","02","0887108000"
"146","0887776000051",2,59,1,2,1,12,2,-69.2726528707856,-32.5229690773084,1,"088777600005","05","0887776000"
"147","0900027000041",2,22,1,5,3,5,2,-68.6689759067021,-32.9864228370018,1,"090002700004","04","0900027000"
"148","0904610000011",2,50,1,2,3,3,1,-69.090098691949,-34.0705207733931,1,"090461000001","01","0904610000"
"149","0906314000021",2,26,1,2,3,6,2,-68.2931610294864,-32.9132310340748,1,"090631400002","02","0906314000"
"150","0911264000021",1,30,1,2,1,5,2,-68.3505615915447,-34.9460322967049,1,"091126400002","02","0911264000"
"151","0921904000031",1,24,1,4,1,12,2,-55.8580595078883,-27.5432827681667,1,"092190400003","03","0921904000"
"152","0925063000031",2,19,1,3,3,3,2,-55.8580595078883,-27.5432827681667,1,"092506300003","03","0925063000"
"153","0926007000011",1,40,1,2,2,7,1,-55.8580595078883,-27.5432827681667,1,"092600700001","01","0926007000"
"154","0927123000031",1,18,1,3,3,5,2,-55.8580595078883,-27.5432827681667,1,"092712300003","03","0927123000"
"155","0933521000011",1,32,1,2,1,3,1,-54.2690534088296,-27.0228677740905,1,"093352100001","01","0933521000"
"156","0934782000061",2,18,2,3,1,8,2,-54.3959063275068,-25.8735445482849,1,"093478200006","06","0934782000"
"157","0947132000011",1,36,1,2,1,4,1,-70.1277828065513,-38.5080107397005,1,"094713200001","01","0947132000"
"158","0948110000021",2,32,1,3,2,6,2,-68.8008483052465,-38.8307903152535,1,"094811000002","02","0948110000"
"159","0950210000011",1,26,1,2,1,6,1,-68.8008483052465,-38.8307903152535,1,"095021000001","01","0950210000"
"160","0970883000011",1,42,1,2,1,2,1,-64.3680362619005,-39.6907497114853,1,"097088300001","01","0970883000"
"161","0972340000021",1,21,1,2,1,6,2,-67.5580664653313,-38.5298248372128,1,"097234000002","02","0972340000"
"162","0974208000041",1,20,1,3,1,4,2,-67.5580664653313,-38.5298248372128,1,"097420800004","04","0974208000"
"163","0985826000011",1,29,1,2,1,1,1,-65.2711768340015,-24.8911881837991,1,"098582600001","01","0985826000"
"164","0991303000021",2,45,1,3,1,6,2,-65.2711768340015,-24.8911881837991,1,"099130300002","02","0991303000"
"165","1005218000071",2,22,1,3,3,8,2,-63.661242066735,-22.7116119065058,1,"100521800007","07","1005218000"
"166","1010950000011",1,29,2,2,3,1,1,-62.8279577738541,-23.5200291291668,1,"101095000001","01","1010950000"
"167","1013938000021",1,24,1,2,1,3,2,-68.4533550412046,-31.2132072117034,1,"101393800002","02","1013938000"
"168","1015356000021",2,25,1,2,3,6,2,-68.5342005205531,-31.5331511580079,1,"101535600002","02","1015356000"
"169","1016519000011",1,38,1,3,1,4,1,-68.5342005205531,-31.5331511580079,1,"101651900001","01","1016519000"
"170","1023192000031",1,25,1,3,1,4,2,-68.584221686327,-31.7457405474273,1,"102319200003","03","1023192000"
"171","1026230000021",2,45,1,2,3,6,2,-68.4670789691707,-31.6870540820238,1,"102623000002","02","1026230000"
"172","1026807000031",2,22,1,3,3,3,2,-68.6422563610844,-31.5544504953568,1,"102680700003","03","1026807000"
"173","1029568000021",2,27,1,2,3,4,2,-68.4631041207094,-31.5326359921909,1,"102956800002","02","1029568000"
"174","1038146000041",1,30,1,2,1,4,2,-66.5135809789634,-33.8208567840184,1,"103814600004","04","1038146000"
"175","1044182000011",1,20,1,3,1,3,1,-70.979159756615,-49.8815594690106,1,"104418200001","01","1044182000"
"176","1045353000021",1,26,1,2,1,3,2,-68.0308297797123,-47.3332425134874,1,"104535300002","02","1045353000"
"177","1046430000021",1,28,1,3,1,5,2,-68.0308297797123,-47.3332425134874,1,"104643000002","02","1046430000"
"178","1047297000031",1,25,1,2,3,6,2,-68.0308297797123,-47.3332425134874,1,"104729700003","03","1047297000"
"179","1049907000021",2,28,1,3,2,4,2,-70.5663895816414,-51.4133900352533,1,"104990700002","02","1049907000"
"180","1052243000011",1,40,1,3,1,5,1,-61.7047418962957,-32.6122445710241,1,"105224300001","01","1052243000"
"181","1058759000031",1,22,1,3,1,7,2,-61.6577808129607,-31.2333312428038,1,"105875900003","03","1058759000"
"182","1062157000021",1,31,1,3,1,5,2,-60.8528546985259,-33.486996132687,1,"106215700002","02","1062157000"
"183","1063358000011",2,41,1,2,3,5,1,-60.8528546985259,-33.486996132687,1,"106335800001","01","1063358000"
"184","1064836000011",1,39,1,2,1,6,1,-60.8528546985259,-33.486996132687,1,"106483600001","01","1064836000"
"185","1072343000011",1,33,1,2,1,5,1,-59.5279587708288,-28.6764585126372,1,"107234300001","01","1072343000"
"186","1075612000061",2,19,1,2,3,6,2,-59.5279587708288,-28.6764585126372,1,"107561200006","06","1075612000"
"187","1078032000031",2,32,1,2,3,5,2,-61.2740258858912,-32.7079613795576,1,"107803200003","03","1078032000"
"188","1078262000011",1,40,1,3,1,3,1,-61.2740258858912,-32.7079613795576,1,"107826200001","01","1078262000"
"189","1081532000061",2,20,1,3,3,9,2,-60.6696152885451,-31.4770125774097,1,"108153200006","06","1081532000"
"190","1082189000031",1,19,1,3,2,3,2,-60.6696152885451,-31.4770125774097,1,"108218900003","03","1082189000"
"191","1088041000011",2,46,1,3,1,3,1,-60.6696152885451,-31.4770125774097,1,"108804100001","01","1088041000"
"192","1090863000011",2,20,1,2,1,3,1,-60.6696152885451,-31.4770125774097,1,"109086300001","01","1090863000"
"193","1090927000031",1,30,1,2,1,3,2,-60.6696152885451,-31.4770125774097,1,"109092700003","03","1090927000"
"194","1094432000031",1,21,1,3,1,5,2,-60.6696152885451,-31.4770125774097,1,"109443200003","03","1094432000"
"195","1103099000031",1,22,1,3,1,5,2,-60.7066788994818,-33.1299963261325,1,"110309900003","03","1103099000"
"196","1105828000021",2,38,1,3,2,4,2,-60.7066788994818,-33.1299963261325,1,"110582800002","02","1105828000"
"197","1123265000011",2,46,1,2,1,3,1,-60.7066788994818,-33.1299963261325,1,"112326500001","01","1123265000"
"198","1129481000011",1,21,1,3,2,4,1,-60.7066788994818,-33.1299963261325,1,"112948100001","01","1129481000"
"199","1140387000041",1,20,1,2,1,7,2,-61.3607746418216,-30.2302880837076,1,"114038700004","04","1140387000"
"200","1149694000041",1,27,1,3,1,5,2,-60.9632479719998,-32.9473767894086,1,"114969400004","04","1149694000"
"201","1150467000011",1,46,1,2,1,5,1,-60.9632479719998,-32.9473767894086,1,"115046700001","01","1150467000"
"202","1173293000011",1,33,1,2,2,4,1,-64.7565303558657,-27.4812881208258,1,"117329300001","01","1173293000"
"203","1179133000051",2,83,1,2,3,5,2,-64.9789936971861,-26.9164024412054,1,"117913300005","05","1179133000"
"204","1189019000031",1,18,1,3,1,7,2,-65.6421996721068,-27.1077722449592,1,"118901900003","03","1189019000"
"205","1205141000041",1,20,1,2,1,10,2,-65.2178480527046,-26.8333109955845,1,"120514100004","04","1205141000"
"206","1206093000011",1,32,1,2,1,4,1,-65.2178480527046,-26.8333109955845,1,"120609300001","01","1206093000"
"207","1208198000011",1,25,1,2,1,3,1,-65.4458282535115,-26.6614655020242,1,"120819800001","01","1208198000"
"208","1214964000041",1,21,1,3,2,7,2,-67.9020452530799,-54.0284903730289,1,"121496400004","04","1214964000"
