"","gend","age","bath","ed","emp","pern","hhh","X","Y","panelId","treat"
"53",2,42,1,2,3,6,2,-64.4933428725017,-33.3297338059771,"186dd38655f44dca",0
"54",1,29,1,2,2,4,2,-68.8008483052465,-38.8307903152535,"18f65824902dab51",0
"55",1,22,1,3,1,4,2,-68.4092834046716,-44.0127745716337,"18fdb31632aa4170",0
"56",1,26,1,3,1,5,2,-60.0438436477086,-31.6969409558606,"19c0a7b5df089040",0
"57",1,21,1,2,1,8,2,-60.7066788994818,-33.1299963261325,"1a48688b58da8a5f",0
"58",1,18,1,3,1,6,2,-66.9139959361669,-24.862192271669,"1a95b05b9a409169",0
"59",1,29,1,3,1,4,2,-58.0180951945351,-35.0034017708424,"1ad02cd129344c55",0
"60",1,19,1,4,1,7,2,-63.6063353276385,-33.3294461525529,"1ba816137b027bb9",0
"61",1,27,1,2,2,10,2,-67.7328369160613,-31.5969091669498,"1c059099df13bf65",0
"62",1,19,1,3,3,5,2,-67.9020452530799,-54.0284903730289,"1c1c79872d121901",0
"63",2,18,1,3,3,2,2,-55.8580595078883,-27.5432827681667,"1c831c8558ba7f68",0
"64",2,33,1,1,3,5,2,-69.2726528707856,-32.5229690773084,"1c945b9259689ddb",0
"65",2,26,1,2,2,4,1,-58.3413586936725,-34.6784127460771,"1cb47f810c5fcafd",0
"66",2,19,1,2,3,5,2,-58.3781590459342,-25.938577139892,"1ccdf5b4b558a77a",0
"67",2,27,1,2,3,4,2,-58.6064376242289,-34.3821627094564,"1cd0d25ab6798fbc",0
"68",1,19,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"1cd778736891cb5f",0
"69",2,44,1,3,2,4,2,-65.2711768340015,-24.8911881837991,"1d018dbdc31077cb",0
"70",1,33,1,3,1,5,1,-65.4458282535115,-26.6614655020242,"1fb0f5cba93b6072",0
"71",1,21,1,3,2,10,2,-63.6378147989462,-30.0889639420226,"20b7870184bf1103",0
"72",2,34,1,3,3,4,2,-68.4670789691707,-31.6870540820238,"2148cd35b43856dc",0
"73",2,21,1,2,3,5,2,-60.6696152885451,-31.4770125774097,"22953bb636b415ff",0
"74",1,31,1,3,1,5,1,-64.1807058093911,-27.4502296802384,"24d458d73d0607ba",0
"75",2,25,1,3,1,5,2,-58.6914314463256,-34.551278217791,"288aa72a54d09d84",0
"76",1,27,1,3,2,3,2,-65.0698568024222,-43.1367830367119,"28ca95289bfa0208",0
"77",1,26,1,3,3,5,2,-61.4550903661255,-34.3738837599828,"292199b6dd94498c",0
"78",1,22,1,3,3,2,2,-59.5279587708288,-28.6764585126372,"295db5293331ca34",0
"79",1,21,1,3,3,5,2,-58.7640220601412,-27.5196363062383,"29988b63891cc46f",0
"80",2,31,1,2,3,6,2,-68.741772401042,-32.8882480800092,"29d98c6448c07098",0
"81",1,23,1,3,1,3,2,-58.7640220601412,-27.5196363062383,"2a5b1ffd5a198054",0
"82",2,30,1,3,2,4,1,-58.4488804101251,-34.6151479182398,"2a80fc4b50a8965c",0
"83",1,29,1,3,2,4,2,-67.9020452530799,-54.0284903730289,"2ad29003baa6f5a8",0
"84",1,22,1,2,2,3,2,-65.3671992988036,-40.9593815702107,"2b7c888fc4a6d307",0
"85",2,45,1,4,1,3,2,-64.432235728455,-27.8874401651362,"2c1600629cbb040c",0
"86",2,30,1,2,3,7,2,-57.7400569739232,-37.965633071548,"2cf1108153bfd410",0
"87",2,71,1,3,3,2,1,-58.6192889973626,-34.6483469056608,"2d04944b761591b8",0
"88",1,22,1,4,3,4,2,-64.4933428725017,-33.3297338059771,"2f26638d6cf56aa1",0
"89",2,73,1,3,3,2,1,-58.4488804101251,-34.6151479182398,"2f6d5f6689398012",0
"90",2,29,1,2,1,7,2,-58.9025599874312,-34.4479556816522,"2f73df4c11280f36",0
"91",1,19,1,3,1,4,2,-60.670037555783,-36.8572624889944,"3002d4d8a01826d4",0
"92",1,25,1,3,1,3,2,-58.6192889973626,-34.6483469056608,"3018df47f80623cc",0
"93",1,19,1,3,3,4,2,-60.4622705179452,-26.7863907850135,"305b09d68f3df6b0",0
"94",1,19,1,4,3,4,2,-58.0180951945351,-35.0034017708424,"308b32fd7a957dcb",0
"95",1,31,1,2,1,4,1,-65.1562483911889,-31.7077606035851,"311070175399f42b",0
"96",2,18,1,3,3,3,2,-54.4233174034161,-26.3169012030018,"311badda943b63f7",0
"97",2,29,1,2,1,6,2,-58.4488804101251,-34.6151479182398,"324f1bf4b9034fd8",0
"98",1,27,1,3,1,4,2,-58.4488804101251,-34.6151479182398,"33213d28aaf69837",0
"99",1,34,1,2,1,4,1,-61.3803332071402,-27.5836931487391,"333363f81859aa8d",0
"100",1,19,1,2,2,5,2,-58.8654615414644,-33.2502036906973,"3391c1784abc468f",0
"101",1,19,1,3,3,5,2,-60.4243325257912,-24.5768802213851,"348672c46d51b0f7",0
"102",1,25,1,2,2,5,2,-58.3781590459342,-25.938577139892,"34a603ddb9024f40",0
"103",1,34,1,2,1,4,1,-63.438561798049,-31.0327954779125,"353f0f18218369fd",0
"104",1,19,1,3,1,6,2,-64.1832160923879,-31.4170640978912,"36bb474f8082fbcc",0
"105",2,36,1,3,2,4,2,-60.5444404968683,-33.8362510375828,"36f777408fb3b078",0
"106",1,27,1,3,1,6,2,-58.7704904274157,-34.3278587595283,"3704963c2ab698ab",0
"107",1,29,1,3,1,5,2,-64.1807058093911,-27.4502296802384,"3726b883778344ba",0
"108",1,20,1,4,3,4,2,-63.7792471105874,-32.2877127919347,"374d117893f89cb7",0
"109",2,19,2,3,1,8,2,-58.7412518747816,-34.710055233357,"37b496b836628302",0
"110",2,26,1,2,2,3,1,-58.1552215029755,-34.8181707378354,"3962ca32b454dcc5",0
"111",1,22,1,3,2,4,2,-64.432235728455,-27.8874401651362,"39b0da76b07f759a",0
"112",1,23,1,2,1,6,2,-60.9750170479814,-35.4815001862116,"39f60f617090211d",0
"113",1,38,1,3,1,5,1,-61.4550903661255,-34.3738837599828,"3a26a354b4347a62",0
"114",2,41,1,2,1,4,1,-58.423469690169,-34.7541169431057,"3aad93d2c273f22c",0
"115",2,21,1,3,1,6,2,-57.5486747113375,-35.2999339505819,"3b88d75f7ccfc09c",0
"116",1,42,1,2,1,6,1,-60.6696152885451,-31.4770125774097,"3c48bff9ca937270",0
"117",1,19,1,3,3,5,2,-60.1737186089963,-26.6734064128124,"3d5c6716a6790519",0
"118",1,27,1,2,1,8,2,-64.1807058093911,-27.4502296802384,"3d884c3baa79b09c",0
"119",1,26,1,2,1,2,1,-58.4316401585804,-35.0700019908132,"40076d5298466535",0
"120",1,27,2,2,3,2,1,-54.2690534088296,-27.0228677740905,"402fbc938d3cd128",0
"121",2,27,1,2,1,5,2,-58.7412518747816,-34.710055233357,"407876c563073bbf",0
"122",2,35,1,3,2,4,2,-60.7066788994818,-33.1299963261325,"40791f768b5437a6",0
"123",1,19,1,3,3,6,2,-55.8580595078883,-27.5432827681667,"408944466f63d4d9",0
"124",2,43,1,2,1,5,1,-58.0180951945351,-35.0034017708424,"41dbcd2cf2917f11",0
"125",1,37,1,3,1,5,1,-60.2924970437052,-33.4822928824669,"42ad656d8a75f069",0
"126",2,34,1,2,2,7,2,-58.7412518747816,-34.710055233357,"450929c40cd3d947",0
"127",1,29,1,4,1,7,2,-64.432235728455,-27.8874401651362,"45a88b2ca61188aa",0
"128",1,33,1,2,1,4,1,-58.2373800389925,-31.2907523920677,"46a6520551b5047c",0
"129",2,21,1,3,1,7,2,-58.7640220601412,-27.5196363062383,"46b788baaa584f88",0
"130",1,32,1,2,1,5,1,-61.6577808129607,-31.2333312428038,"46d842860dfa6982",0
"131",1,19,1,3,3,4,2,-55.8580595078883,-27.5432827681667,"470f47a72b058626",0
"132",2,21,1,3,1,5,2,-61.3979803974282,-28.8498018791877,"4712ddd49343f726",0
"133",2,44,1,2,1,4,1,-68.741772401042,-32.8882480800092,"4750a5b4441ac720",0
"134",2,22,1,3,1,4,2,-59.1145538004664,-27.7194121391442,"4884d52543d49da6",0
"135",2,27,1,3,2,4,1,-58.6064376242289,-34.3821627094564,"48ac085222bf3355",0
"136",2,22,1,4,3,2,2,-59.5279587708288,-28.6764585126372,"499d1001333989c5",0
"137",1,19,1,3,1,4,2,-60.9632479719998,-32.9473767894086,"49ad03191b891f43",0
"138",1,28,1,2,1,6,2,-60.4243325257912,-24.5768802213851,"4a5b17b52dd8c848",0
"139",2,44,1,2,1,5,1,-58.2767767278006,-34.7349189384936,"4a727b1c51d18087",0
"140",1,41,1,2,1,2,1,-58.3668830324285,-34.834805250436,"4a84bbd3f505ad0b",0
"141",1,25,1,3,1,4,2,-57.8693043912488,-30.2288805012008,"4a9cb36d303df533",0
"142",1,25,1,2,1,2,1,-58.2580631285934,-34.876793577096,"4b4c8177dd097f18",0
"143",1,39,1,2,2,6,2,-58.4488804101251,-34.6151479182398,"4c1809f46a785275",0
"144",1,18,1,3,1,4,2,-61.1025939129032,-37.4226634756665,"4c2a9a2cfc3a499b",0
"145",2,18,1,3,3,4,2,-55.6781626067178,-27.8838860699044,"4f33a97089d57611",0
"146",1,40,1,3,1,5,1,-61.0059804425198,-34.5467916989979,"4f8f65dccf731f16",0
"147",1,27,1,2,1,9,2,-58.3941226666696,-34.7047432858555,"4fbca3a01bc73ad9",0
"148",1,31,2,2,2,3,2,-59.1145538004664,-27.7194121391442,"512777a801712ac1",0
"149",1,21,1,3,2,4,2,-65.2178480527046,-26.8333109955845,"514b678535d709c4",0
"150",1,21,1,3,1,10,2,-54.8017412422896,-27.1444548962344,"51926f4c5a3f6474",0
"151",1,22,1,3,2,5,1,-62.2771151207267,-33.0309956732058,"51929c8c42df1bca",0
"152",1,21,1,2,1,6,2,-64.3739294166881,-30.5226954344274,"51c66284cf262fc1",0
"153",2,63,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"5219dc083cf859d3",0
"154",2,30,1,2,3,4,2,-70.5663895816414,-51.4133900352533,"5244c64721c12491",0
"155",1,24,1,3,3,4,2,-60.5444404968683,-33.8362510375828,"525493335a991cc3",0
"156",1,46,2,1,1,3,2,-63.7792471105874,-32.2877127919347,"525fc9bdfb205cbf",0
"157",1,27,1,3,1,5,2,-58.7770476904653,-34.511070292185,"53274821182cd158",0
"158",1,22,1,3,1,8,2,-69.2726528707856,-32.5229690773084,"53389a552bf61b9b",0
"159",1,20,1,3,1,9,2,-54.3959063275068,-25.8735445482849,"5380db6c07ac75c3",0
"160",1,40,1,2,1,2,1,-58.7770476904653,-34.511070292185,"5413844a0bcaa9b4",0
"161",2,31,1,2,2,7,2,-58.6881604368356,-34.6351448148524,"5429039c20ab26c2",0
"162",2,74,1,4,3,2,1,-61.0059804425198,-34.5467916989979,"54bbda542848384d",0
"163",2,19,1,3,3,4,2,-55.8580595078883,-27.5432827681667,"55518ac61f4c5807",0
"164",1,43,1,2,1,3,1,-58.7412518747816,-34.710055233357,"559a9b89436fbd46",0
"165",1,27,1,3,1,4,2,-58.7412518747816,-34.710055233357,"55a53dfbb16f150a",0
"166",1,18,1,3,2,5,2,-64.1832160923879,-31.4170640978912,"5658579a22c3538f",0
"167",1,41,1,2,1,2,1,-58.5788319362462,-34.5948809827233,"570983277048619a",0
"168",1,23,1,2,1,7,2,-55.8580595078883,-27.5432827681667,"583dccf45ff17a67",0
"169",2,23,1,3,3,3,2,-58.3781590459342,-25.938577139892,"58763179f7b89613",0
"170",1,30,2,3,3,4,1,-59.1145538004664,-27.7194121391442,"5956d727bf699ab8",0
"171",1,26,1,3,1,5,2,-58.3941226666696,-34.7047432858555,"59a518c20893f188",0
"172",1,19,1,4,3,5,2,-58.0180951945351,-35.0034017708424,"59f07d1b298846dc",0
"173",1,23,1,4,1,8,2,-58.3781590459342,-25.938577139892,"5b6b910f941fcb94",0
"174",1,18,1,3,2,4,2,-64.432235728455,-27.8874401651362,"5bb5741228fbdfd2",0
"175",2,24,1,2,2,4,1,-58.423469690169,-34.7541169431057,"5bddd1a14cb91462",0
"176",1,45,1,2,1,3,1,-64.9230501419912,-42.4472770269569,"5c32a480cb5b1b3a",0
"177",1,23,1,3,1,10,2,-58.2580631285934,-34.876793577096,"5d4a62055abc0afd",0
"178",1,23,1,4,1,3,2,-70.2928989809966,-47.9367665181682,"5f0aabc5f5344370",0
"179",1,40,1,2,1,2,1,-58.1552215029755,-34.8181707378354,"5f9164c3214372fb",0
"180",1,32,1,2,1,2,1,-57.7400569739232,-37.965633071548,"5f95662aad8c2343",0
"181",2,37,1,3,2,4,2,-60.5444404968683,-33.8362510375828,"5fa52f3320a3f935",0
"182",2,64,1,3,1,2,1,-58.2767767278006,-34.7349189384936,"60412ffa02cc375f",0
"183",1,26,1,3,1,2,1,-58.7412518747816,-34.710055233357,"61253a271070788b",0
"184",1,43,1,2,1,3,1,-62.8130711137135,-36.3205844142593,"612b1fc74770d325",0
"185",1,34,1,2,1,4,1,-65.1562483911889,-31.7077606035851,"6194a6bc613cb3c5",0
"186",2,22,2,3,1,5,2,-58.5841087280564,-32.4475709864139,"6209bba0a6669dcb",0
"187",1,19,1,3,2,4,1,-60.0557149882389,-35.4443201419504,"626c247f4acba7d3",0
"188",2,44,1,3,3,5,2,-68.3505615915447,-34.9460322967049,"62d542a7f5f9f0b4",0
"189",1,20,1,3,2,8,2,-64.1832160923879,-31.4170640978912,"632dd6cb0186bc66",0
"190",2,72,1,3,3,2,1,-58.5053444861507,-34.5263761375676,"633d6250672413a8",0
"191",2,24,1,2,2,4,1,-58.3413586936725,-34.6784127460771,"63da17722bd140d8",0
"192",1,19,1,2,1,8,2,-59.4094679475337,-26.5020299217821,"641883d49d39f32f",0
"193",2,28,1,2,3,4,2,-61.2740258858912,-32.7079613795576,"643c05dd18c20589",0
"194",2,31,1,2,2,9,2,-58.1552215029755,-34.8181707378354,"645f342b07f15775",0
"195",1,24,1,2,1,2,1,-58.3413586936725,-34.6784127460771,"64a7ff55bb835a51",0
"196",1,34,1,2,1,2,1,-59.1662637711315,-38.2583638301751,"64c6b92b0305367c",0
"197",1,18,1,3,2,5,2,-64.1528646180089,-31.1440566145003,"659cfc3c987251b9",0
"198",1,29,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"65af516039061f73",0
"199",1,21,1,4,2,7,2,-68.0308297797123,-47.3332425134874,"65d80552623f8b15",0
"200",1,27,1,3,1,3,1,-58.5637335647496,-34.5518231350295,"666dbf8f2aca197c",0
"201",2,28,1,2,3,6,2,-64.1832160923879,-31.4170640978912,"673d4837b99aaad3",0
"202",2,30,1,2,3,6,2,-58.2580631285934,-34.876793577096,"679b6ada1a4fccc5",0
"203",1,18,1,2,2,5,2,-58.6192889973626,-34.6483469056608,"6836c38368fb58a3",0
"204",1,29,1,3,1,1,1,-58.4488804101251,-34.6151479182398,"6952072f552201c9",0
"205",1,19,1,3,3,4,2,-59.5279587708288,-28.6764585126372,"69a148770d9d68a2",0
"206",1,21,1,3,3,5,2,-60.1737186089963,-26.6734064128124,"69b17c043daf605a",0
"207",1,39,1,3,1,4,1,-61.7047418962957,-32.6122445710241,"69f5da437109fb6c",0
"208",1,19,1,4,3,4,2,-58.0180951945351,-35.0034017708424,"6a4815c645158177",0
"209",2,29,1,3,2,4,1,-58.4488804101251,-34.6151479182398,"6a5f1a5a8d46a614",0
"210",1,21,1,3,1,4,2,-60.0585771056331,-33.5864929505293,"6a76a037d3740301",0
"211",1,19,1,3,2,5,2,-64.1528646180089,-31.1440566145003,"6b332b2bc27ba3b9",0
"212",1,27,1,3,1,5,2,-57.5486747113375,-35.2999339505819,"6b50f90b6d8125c9",0
"213",1,24,1,2,1,1,1,-59.648772423454,-34.192717762659,"6b59b367f34b3c8c",0
"214",2,20,1,2,1,4,1,-59.7817893961779,-33.7812555849503,"6b7cff35d5779930",0
"215",2,21,1,2,1,2,1,-59.1275315604157,-33.9965726299644,"6c477010c54977b6",0
"216",1,43,1,2,1,3,1,-58.6192889973626,-34.6483469056608,"6c5f90a04893d68a",0
"217",1,19,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"6d0b3329b6dafb89",0
"218",1,21,1,3,3,3,2,-61.3803332071402,-27.5836931487391,"6f0db8d9babd56b0",0
"219",1,19,1,3,1,5,2,-58.8103623815554,-34.6098501944399,"6f4b1fcb715da6c5",0
"220",1,21,1,3,2,4,2,-64.432235728455,-27.8874401651362,"6fcc689349dd2a79",0
"221",1,38,2,3,1,3,1,-62.4446187525579,-29.4727749034744,"708f2d002a529cb6",0
"222",1,29,1,2,1,7,1,-59.1145538004664,-27.7194121391442,"70b347988dcc451c",0
"223",2,46,1,3,2,4,2,-65.432605838322,-24.0861500844631,"70d15b76dd046889",0
"224",1,65,1,2,3,2,1,-67.7093785858779,-45.2860015577364,"70f74a5c702c33d0",0
"225",1,30,2,2,2,4,1,-58.3781590459342,-25.938577139892,"710d82973dd1a379",0
"226",1,31,1,2,1,3,1,-59.1145538004664,-27.7194121391442,"718bb3f9a411940f",0
"227",1,33,2,3,2,3,2,-61.4550903661255,-34.3738837599828,"71af5222c9077457",0
"228",1,29,1,2,2,3,2,-68.3505615915447,-34.9460322967049,"7250b628390b2656",0
"229",2,24,1,3,3,5,2,-60.4622705179452,-26.7863907850135,"730477831828a279",0
"230",1,34,1,2,3,4,1,-65.2178480527046,-26.8333109955845,"7361095db0f4d4b4",0
"231",2,27,1,3,2,4,1,-58.5379364966436,-34.4868750258075,"75d09b66fdd9a102",0
"232",2,35,1,2,3,5,2,-58.2373800389925,-31.2907523920677,"76220b87c7bc3233",0
"233",1,20,1,3,2,3,2,-61.3607746418216,-30.2302880837076,"768a967595f8c0d6",0
"234",2,19,1,3,1,7,2,-59.1145538004664,-27.7194121391442,"7699f9b15b0118bc",0
"235",1,19,1,2,1,6,2,-62.8525089574504,-40.1944571354446,"76aaad2fa472691a",0
"236",2,51,1,3,3,3,1,-66.1880294951236,-37.4726893910185,"7737bc3293d296cd",0
"237",1,18,1,3,2,3,2,-60.9632479719998,-32.9473767894086,"77b50f20ff367970",0
"238",1,29,1,2,2,10,2,-58.9025599874312,-34.4479556816522,"78368d6f0cd5d39d",0
"239",1,34,1,2,1,4,1,-61.0243023492462,-27.0755127958013,"784d32a18cd5b7b3",0
"240",2,40,1,2,1,4,1,-58.6246088672568,-34.7693065019551,"78af47a30d755f10",0
"241",1,20,1,3,3,4,2,-55.8580595078883,-27.5432827681667,"78c289f1d6cb5f2f",0
"242",2,76,1,5,3,4,2,-58.4488804101251,-34.6151479182398,"78cb9419c5888a5c",0
"243",2,26,1,2,2,4,1,-58.3941226666696,-34.7047432858555,"792c331a40828007",0
"244",1,42,1,2,1,5,1,-59.1275315604157,-33.9965726299644,"79c061d2a99aa823",0
"245",1,27,1,3,1,4,2,-63.2562238529538,-32.5143344670918,"7ab0d2f76bbfac95",0
"246",1,28,1,2,1,5,1,-59.1145538004664,-27.7194121391442,"7b0fd00140728909",0
"247",2,27,1,3,2,4,1,-58.9025599874312,-34.4479556816522,"7b4b68ba1d83141f",0
"248",1,27,1,3,1,3,1,-58.5788319362462,-34.5948809827233,"7b8d558b0f23c4df",0
"249",1,42,1,2,1,3,1,-60.6696152885451,-31.4770125774097,"7bcd602b028df186",0
"250",1,33,1,3,1,5,1,-64.1528646180089,-31.1440566145003,"7bddf5137f3337ba",0
"251",2,27,1,2,3,4,2,-58.7412518747816,-34.710055233357,"7c4d0db07083a576",0
"252",1,30,1,3,1,4,2,-60.6035483586041,-35.061197091264,"7f04b09da3cb54ad",0
"253",2,19,1,3,3,10,2,-59.1275315604157,-33.9965726299644,"7fb48aca98526f1b",0
"254",1,33,1,2,1,3,1,-66.3702743222188,-29.4574921855042,"8039a79df19f05c8",0
"255",2,26,1,3,1,5,2,-58.2767767278006,-34.7349189384936,"8049c6885c326770",0
"256",2,25,1,2,2,3,1,-58.7770476904653,-34.511070292185,"809ad110a9a94c66",0
"257",1,42,2,2,1,2,1,-58.4316401585804,-35.0700019908132,"80d105a3871338f4",0
"258",2,43,1,2,1,4,1,-64.1832160923879,-31.4170640978912,"8124b4cf76a43574",0
"259",1,23,1,2,1,1,1,-59.4209629556857,-34.6970863011454,"815f1f169ac26d62",0
"260",1,21,1,3,3,4,2,-59.1145538004664,-27.7194121391442,"818980257590cda3",0
"261",2,44,1,2,1,5,1,-58.0180951945351,-35.0034017708424,"821296758416b354",0
"262",1,22,1,3,1,4,2,-63.0545948135894,-37.1347390314549,"82b815dd2781b044",0
"263",1,32,1,2,1,3,1,-58.5804719227547,-35.6898709415765,"831615fa646fb32b",0
"264",1,67,1,3,3,2,1,-63.0545948135894,-37.1347390314549,"83cd4743b4ab2cb6",0
"265",2,34,1,2,2,9,2,-58.6246088672568,-34.7693065019551,"84996598ca884644",0
"266",1,43,1,2,1,3,1,-58.5637335647496,-34.5518231350295,"84c204c6c8650ff4",0
"267",2,19,1,3,3,8,2,-58.9025599874312,-34.4479556816522,"84c89566d9dd261c",0
"268",1,19,1,6,3,4,2,-58.4488804101251,-34.6151479182398,"852c1505acd2649c",0
"269",1,29,1,2,1,5,1,-58.7640220601412,-27.5196363062383,"854dad330d4172d3",0
"270",1,28,1,2,1,11,1,-63.2562238529538,-32.5143344670918,"85512fa2a7cbb1a3",0
"271",2,28,1,2,3,5,2,-60.7066788994818,-33.1299963261325,"86661425a69bb200",0
"272",2,35,1,2,3,8,2,-59.6022661359782,-33.1167873395509,"86675828c25406c6",0
"273",1,31,1,3,1,3,1,-54.5644440076595,-26.6565295307138,"871497c639cf4952",0
"274",1,30,1,2,2,3,2,-68.3505615915447,-34.9460322967049,"8853396f07d31524",0
"275",1,20,1,3,3,5,2,-59.5279587708288,-28.6764585126372,"885cd8fa52944506",0
"276",2,43,1,3,3,4,2,-68.5342005205531,-31.5331511580079,"888633f4b1150632",0
"277",1,29,1,2,1,5,1,-59.1145538004664,-27.7194121391442,"88d41b93b94f7bb4",0
"278",1,46,1,2,1,4,1,-58.1584057746917,-30.7351816559281,"8904b6c83920cb97",0
"279",1,33,1,3,1,3,1,-55.0712937081447,-27.4735060241037,"8984c26cc0b34947",0
"280",2,24,1,3,3,5,2,-61.0243023492462,-27.0755127958013,"8993a2bc649c8418",0
"281",1,31,1,3,1,3,1,-54.8017412422896,-27.1444548962344,"899f8f0269c79064",0
"282",2,34,1,2,3,3,2,-65.3972071113949,-32.2122366332698,"89cd9515d89639c8",0
"283",1,26,1,3,1,2,2,-69.090098691949,-34.0705207733931,"89d78ff89dc7701b",0
"284",1,27,1,3,1,4,2,-58.8103623815554,-34.6098501944399,"8a07a8495b1a3565",0
"285",1,23,1,2,1,4,2,-64.3739294166881,-30.5226954344274,"8b5451a277d54c97",0
