"","gend","age","bath","ed","emp","pern","hhh","X","Y","panelId","treat"
"34",1,35,1,2,2,5,1,-58.3781590459342,-25.938577139892,"082f3b98550df422",0
"35",2,29,1,3,2,4,1,-58.7770476904653,-34.511070292185,"0870427dcc0ab343",0
"36",2,31,1,2,3,4,2,-66.5135809789634,-33.8208567840184,"0882809c24f59347",0
"37",1,24,1,3,1,2,1,-58.6064376242289,-34.3821627094564,"08a728abf73d73bf",0
"38",1,25,1,2,1,2,1,-59.1275315604157,-33.9965726299644,"08aa6dd7b86c0426",0
"39",2,23,1,2,2,3,1,-58.6246088672568,-34.7693065019551,"096805824dbcf6d7",0
"40",1,22,1,3,1,3,2,-58.5379364966436,-34.4868750258075,"09908406faf9b618",0
"41",1,42,1,2,1,4,1,-61.6577808129607,-31.2333312428038,"0992dd833ac64b19",0
"42",2,39,1,3,1,5,1,-58.5788319362462,-34.5948809827233,"099a5823129d262c",0
"43",1,28,1,3,1,1,1,-58.4762694631934,-34.8303492519273,"09f9104aa1d7c004",0
"44",1,19,1,3,2,5,2,-64.1832160923879,-31.4170640978912,"0a591c938a026985",0
"45",1,41,1,2,1,5,1,-59.1662637711315,-38.2583638301751,"0ab3974664af1968",0
"46",1,20,1,3,3,3,2,-60.6572211357287,-27.7440503233402,"0b653216a241d0d1",0
"47",1,20,1,3,1,6,2,-64.1528646180089,-31.1440566145003,"0b72d9abcb9361b9",0
"48",1,44,1,3,1,3,1,-64.5861516416936,-31.222559240613,"0b9f6455d613bbaf",0
"49",1,41,1,3,1,3,1,-60.7066788994818,-33.1299963261325,"0c17fc34664942a9",0
"50",2,21,1,3,3,5,2,-58.2373800389925,-31.2907523920677,"0c62088c89cb224b",0
"51",1,28,1,3,1,3,2,-61.049649970697,-32.1553227683438,"0ca452c35b0a9653",0
"52",2,19,1,4,3,5,2,-68.5219320837078,-31.4875762140558,"0cb5d52b046dfa4d",0
"53",1,25,2,3,1,4,1,-56.8732351568493,-37.1146476588017,"0d4177dc809302b5",0
"54",1,29,1,2,1,5,1,-59.4931953290754,-33.9320720095435,"0d5d77996a60b89f",0
"55",1,33,1,1,1,2,2,-58.4488804101251,-34.6151479182398,"0da7fa82662c268a",0
"56",1,26,1,3,1,3,1,-65.4458282535115,-26.6614655020242,"0dad2cc19666c6a9",0
"57",1,29,1,3,1,4,2,-62.2771151207267,-33.0309956732058,"0f017bf1c423923a",0
"58",1,32,1,2,1,3,2,-60.7066788994818,-33.1299963261325,"0f06b455c67865a1",0
"59",1,50,1,2,3,6,1,-57.9018775820629,-35.6759326495487,"0f34c10a81d44974",0
"60",2,18,1,2,3,5,2,-58.7640220601412,-27.5196363062383,"0f3951bdd6105f61",0
"61",2,43,1,2,1,6,1,-58.0180951945351,-35.0034017708424,"1029db4087186f20",0
"62",1,20,1,3,3,2,2,-58.6246088672568,-34.7693065019551,"1050039fff1c67c6",0
"63",2,36,1,3,2,4,2,-60.9632479719998,-32.9473767894086,"1058dbd008451c55",0
"64",1,32,1,2,1,3,1,-65.0132947832702,-25.8560273099888,"1083a1c4650c8979",0
"65",1,45,1,3,1,3,1,-64.1528646180089,-31.1440566145003,"109338c489d68ca0",0
"66",1,30,1,2,2,6,2,-68.3505615915447,-34.9460322967049,"10c8bc0b651c84d8",0
"67",1,20,1,2,1,8,2,-61.7047418962957,-32.6122445710241,"10d75a8babb7cbc0",0
"68",1,22,1,2,1,5,1,-70.979159756615,-49.8815594690106,"11073af4842adad4",0
"69",2,22,2,2,2,7,2,-60.1737186089963,-26.6734064128124,"1119fdc6131dd437",0
"70",1,20,1,4,3,4,2,-61.0059804425198,-34.5467916989979,"1212b577fb6f91c9",0
"71",1,25,1,2,3,4,2,-58.7640220601412,-27.5196363062383,"124bdcd01df0b0b0",0
"72",1,38,1,2,1,5,1,-60.2924970437052,-33.4822928824669,"1285cb6652fb2493",0
"73",2,27,1,2,1,5,2,-60.7066788994818,-33.1299963261325,"12fadd04ad7c3c75",0
"74",1,28,1,2,1,5,1,-60.9750170479814,-35.4815001862116,"14049554d1a46c60",0
"75",1,29,1,3,1,2,1,-58.0698952466705,-38.2011488565685,"1417db8b7820ab98",0
"76",1,25,1,3,2,3,2,-67.7093785858779,-45.2860015577364,"143af35c11df72a7",0
"77",2,22,1,3,1,5,2,-58.5379364966436,-34.4868750258075,"14a17c1c973c3828",0
"78",2,27,1,2,3,7,2,-58.6192889973626,-34.6483469056608,"14b5424bd5ff95d4",0
"79",1,29,1,3,1,6,2,-58.3668830324285,-34.834805250436,"1524376bfd07bc19",0
"80",1,19,1,3,1,7,2,-65.432605838322,-24.0861500844631,"15b10fd0088f826a",0
"81",1,22,1,3,2,3,2,-60.0438436477086,-31.6969409558606,"15c0033c85917053",0
"82",2,27,1,2,3,5,2,-60.9632479719998,-32.9473767894086,"15d94c978bb369c7",0
"83",1,36,1,3,1,1,1,-58.8829412440182,-34.1386177245953,"15df47d31a24499f",0
"84",2,61,1,1,3,2,2,-58.6192889973626,-34.6483469056608,"1619bb55169bfac1",0
"85",1,31,1,4,1,5,2,-66.3702743222188,-29.4574921855042,"164645517b916a4f",0
"86",1,18,1,3,3,5,2,-56.9352799572195,-27.9001661171504,"167fa4000bda3621",0
"87",1,32,1,2,1,4,1,-59.5003981291152,-30.8981286049868,"168985cb83703358",0
"88",1,24,1,2,1,2,1,-58.8103623815554,-34.6098501944399,"1733df43db802036",0
"89",2,24,1,3,3,3,2,-58.7640220601412,-27.5196363062383,"1738a119cd570166",0
"90",2,28,1,3,2,3,2,-66.729166091854,-54.7450048144209,"175a2ba9489502f1",0
"91",2,49,1,3,1,2,1,-58.5053444861507,-34.5263761375676,"1776d438531925b4",0
"92",1,33,1,3,1,5,2,-58.4488804101251,-34.6151479182398,"17a62dbb60002680",0
"93",1,22,1,4,3,3,2,-64.4933428725017,-33.3297338059771,"17a6c6fbc0c0d418",0
"94",2,20,1,2,1,5,2,-60.0438436477086,-31.6969409558606,"17c372f41460c9ca",0
"95",1,40,1,2,1,1,1,-58.1552215029755,-34.8181707378354,"17f08c8090d7457f",0
"96",1,27,1,3,1,5,2,-64.432235728455,-27.8874401651362,"18266a068f496b6f",0
"97",2,65,1,3,3,1,1,-60.0438436477086,-31.6969409558606,"18668cf0ac9918b7",0
"98",1,21,1,3,1,6,2,-59.6022661359782,-33.1167873395509,"186d6c47a47ff4b5",0
"99",2,26,1,2,2,4,1,-58.8103623815554,-34.6098501944399,"18bf10ba05a7f018",0
"100",1,38,1,3,3,2,1,-58.3668830324285,-34.834805250436,"18c7dd1a705fa23a",0
"101",1,46,1,2,1,5,1,-62.5251535452325,-31.236000623864,"18ddc829bf959f8b",0
"102",1,28,1,2,3,9,2,-58.7412518747816,-34.710055233357,"18f45ca5666ad505",0
"103",1,29,1,2,1,5,1,-60.0438436477086,-31.6969409558606,"18f643f04d7d9668",0
"104",1,23,1,3,1,2,1,-58.5447837824873,-34.1483185346441,"19b613d745a278da",0
"105",1,20,1,3,3,4,2,-59.1145538004664,-27.7194121391442,"19cd1f14046c4921",0
"106",2,44,1,2,1,2,1,-60.0438436477086,-31.6969409558606,"19d0a9a408412fda",0
"107",1,29,2,2,1,5,1,-58.6064376242289,-34.3821627094564,"19f35694a993085a",0
"108",1,37,1,3,1,1,1,-58.9025599874312,-34.4479556816522,"1a0693305fbb8610",0
"109",1,28,1,2,1,5,2,-57.8272448331031,-34.9098091823487,"1a1cd4a9a515c550",0
"110",2,45,1,2,1,4,1,-64.3070592388571,-31.7112018537678,"1a58d067970456cf",0
"111",2,40,1,2,3,5,1,-58.6246088672568,-34.7693065019551,"1acf5a23fba2aad9",0
"112",1,29,2,2,1,6,1,-64.1832160923879,-31.4170640978912,"1b2a8fb5f32c7c07",0
"113",2,22,1,3,3,6,2,-63.8430407554091,-24.8731628877567,"1b425d1394559d49",0
"114",1,49,1,2,1,5,1,-58.9860909733009,-34.6512467273435,"1b9d0dd0772bd450",0
"115",1,34,1,3,1,4,2,-58.8829412440182,-34.1386177245953,"1bd02234049141f9",0
"116",1,37,1,3,1,4,1,-68.741772401042,-32.8882480800092,"1bfca05327ad1a5d",0
"117",1,21,1,3,1,10,2,-58.4488804101251,-34.6151479182398,"1c430ac28f1175fb",0
"118",1,19,1,3,2,5,2,-64.1832160923879,-31.4170640978912,"1cb5b7a803c86c83",0
"119",2,19,2,3,3,7,2,-58.9322910127938,-28.5003937146504,"1d0c659d1206ab3c",0
"120",2,38,1,3,3,6,2,-57.2996368306512,-29.591372274012,"1db3d0bc9c0ac576",0
"121",2,32,1,3,2,4,2,-68.3505615915447,-34.9460322967049,"1db48fb33715bd3f",0
"122",2,43,1,3,1,3,1,-60.7066788994818,-33.1299963261325,"1dc680010290212d",0
"123",1,21,1,2,1,8,2,-64.1528646180089,-31.1440566145003,"1f1ac060bcb6262a",0
"124",1,50,1,3,1,6,1,-58.6064376242289,-34.3821627094564,"1f204acaad21d08b",0
"125",2,40,1,2,1,7,2,-58.2580631285934,-34.876793577096,"1f2fd1121c771bf8",0
"126",2,20,1,3,3,2,2,-57.2996368306512,-29.591372274012,"1f805045aff41406",0
"127",1,32,1,2,1,4,1,-59.4094679475337,-26.5020299217821,"1fb44415718c4656",0
"128",2,37,1,3,1,5,2,-61.8089561108145,-32.0140532291854,"1fba2391dc285c5c",0
"129",1,46,1,2,1,1,1,-62.1698825493603,-38.5836883883761,"1fdb0a7d4b069a9b",0
"130",1,19,1,3,3,4,2,-59.1145538004664,-27.7194121391442,"20506b5b355000dd",0
"131",1,19,1,2,1,10,2,-68.5219320837078,-31.4875762140558,"205fb69491c524aa",0
"132",1,20,1,2,1,8,2,-60.0438436477086,-31.6969409558606,"21101ab24f907b22",0
"133",1,61,1,2,3,2,1,-58.3413586936725,-34.6784127460771,"2116b29d9296d0fb",0
"134",2,21,1,4,2,4,2,-64.1832160923879,-31.4170640978912,"21236358cf181fb7",0
"135",1,39,1,3,1,3,1,-60.7066788994818,-33.1299963261325,"21991c711741662f",0
"136",1,20,1,3,2,4,2,-67.9020452530799,-54.0284903730289,"21a2380080117092",0
"137",1,23,1,2,1,4,1,-67.5580664653313,-38.5298248372128,"21f153f954b649b7",0
"138",1,40,1,2,1,6,1,-58.8829412440182,-34.1386177245953,"2207a844df98f3d1",0
"139",1,28,1,2,2,4,2,-69.4620765650695,-33.0358285916873,"22118dd225344676",0
"140",2,31,1,2,2,9,2,-58.4488804101251,-34.6151479182398,"221295148f4d46b4",0
"141",2,29,1,3,2,4,1,-58.9025599874312,-34.4479556816522,"2267bb570369bcb4",0
"142",2,32,1,2,1,5,2,-58.5788319362462,-34.5948809827233,"226dc641788a0707",0
"143",1,39,1,4,1,4,1,-57.8272448331031,-34.9098091823487,"232ff89626698964",0
"144",1,18,1,3,3,3,2,-58.0180951945351,-35.0034017708424,"234c4ad8a372bbdd",0
"145",1,39,1,2,1,5,1,-60.7066788994818,-33.1299963261325,"23b353003c77180a",0
"146",1,25,2,2,1,3,1,-58.3668830324285,-34.834805250436,"23cbac33639a6317",0
"147",2,33,1,2,3,5,2,-63.2562238529538,-32.5143344670918,"24007282790d422d",0
"148",1,43,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"242c8d6f3c194ab8",0
"149",1,30,2,2,1,4,1,-64.1832160923879,-31.4170640978912,"24543cbff0df0d50",0
"150",1,41,1,2,1,5,1,-60.2924970437052,-33.4822928824669,"247022646fb92794",0
"151",1,28,1,3,1,1,1,-58.423469690169,-34.7541169431057,"2478851d53b99541",0
"152",1,20,1,3,3,2,2,-58.5379364966436,-34.4868750258075,"247bd306108c57c2",0
"153",2,77,1,3,3,2,1,-58.5788319362462,-34.5948809827233,"24817f12871c20fd",0
"154",1,31,1,2,1,4,2,-58.0180951945351,-35.0034017708424,"248c136265c59b70",0
"155",1,32,1,3,1,4,1,-64.1528646180089,-31.1440566145003,"24b1d18d68265b5d",0
"156",1,28,1,3,1,1,1,-58.5637335647496,-34.5518231350295,"25bdd7b9f4a46820",0
"157",1,36,1,2,1,5,1,-58.6246088672568,-34.7693065019551,"26263d8b8b1d44c0",0
"158",1,22,1,3,1,5,2,-58.8103623815554,-34.6098501944399,"2660103135906f7c",0
"159",1,20,1,2,1,5,1,-70.5663895816414,-51.4133900352533,"2695f8281522c6ca",0
"160",2,25,1,3,3,3,1,-56.8353164844026,-28.8148054043692,"26a1dcf286f5297f",0
"161",1,43,1,2,1,5,1,-58.8654615414644,-33.2502036906973,"26b722669a2b092b",0
"162",1,23,1,3,1,4,2,-69.4620765650695,-33.0358285916873,"26bb66463b9343c8",0
"163",1,19,1,3,3,4,2,-55.6781626067178,-27.8838860699044,"26c622025d2bb510",0
"164",2,19,1,3,3,8,2,-58.1584057746917,-30.7351816559281,"26cc9f5acc19af1c",0
"165",2,22,1,3,3,3,2,-55.8580595078883,-27.5432827681667,"27b90df80ac1530d",0
"166",1,19,1,3,1,6,2,-64.1832160923879,-31.4170640978912,"27bf782362fc2d93",0
"167",1,27,2,2,2,2,1,-63.6378147989462,-30.0889639420226,"28582c04d5db4bd7",0
"168",2,39,1,3,1,4,2,-61.6577808129607,-31.2333312428038,"285a325d068482b0",0
"169",1,35,1,3,1,5,1,-61.8089561108145,-32.0140532291854,"2868a6f081401f35",0
"170",1,20,1,3,1,4,2,-62.8130711137135,-36.3205844142593,"28726d4b096ab03b",0
"171",1,40,1,2,1,4,1,-59.1662637711315,-38.2583638301751,"28c6b2c58980bfdd",0
"172",1,36,1,2,2,5,1,-58.2373800389925,-31.2907523920677,"28dbbf745254b25c",0
"173",2,60,1,2,1,7,1,-65.8420050450907,-28.4245196975075,"28f9119abb6a5243",0
"174",1,39,1,2,1,3,1,-57.7400569739232,-37.965633071548,"29182691522f7811",0
"175",2,42,1,2,1,5,1,-64.1528646180089,-31.1440566145003,"293c9a1a0382501a",0
"176",1,29,1,3,1,5,2,-58.5788319362462,-34.5948809827233,"295ca62aa8df321d",0
"177",1,27,1,3,1,3,1,-59.1662637711315,-38.2583638301751,"2964839faa40b9c6",0
"178",2,19,1,3,3,6,2,-56.8353164844026,-28.8148054043692,"298f59c68f4bccdc",0
"179",1,19,1,3,3,5,2,-59.1823363320817,-37.3364189517245,"2a2df8a8f67a8745",0
"180",1,20,1,3,3,2,2,-60.2193566900376,-32.784860345269,"2a43cb56a6bcb5f9",0
"181",1,25,1,2,1,2,1,-58.3941226666696,-34.7047432858555,"2a499bbf98b650b7",0
"182",2,22,2,3,2,6,2,-59.697057350361,-27.4334509396423,"2a675f19a7f71f36",0
"183",1,32,1,1,1,3,2,-58.2580631285934,-34.876793577096,"2aada7c442bdc923",0
"184",1,19,1,3,1,6,2,-65.2711768340015,-24.8911881837991,"2ad1a84a2cccb251",0
"185",1,40,1,2,1,5,1,-59.1823363320817,-37.3364189517245,"2b039a56294ff174",0
"186",2,30,2,3,1,3,1,-58.3941226666696,-34.7047432858555,"2b0984bc43bb0560",0
"187",2,20,1,3,3,8,2,-62.791425668622,-32.8784565749729,"2b0f49cd19d75f55",0
"188",2,19,1,3,2,9,2,-59.1275315604157,-33.9965726299644,"2b48d4213990a75d",0
"189",2,28,1,4,2,3,2,-68.0308297797123,-47.3332425134874,"2b4f2d11b63d02c2",0
"190",1,24,1,3,2,10,2,-59.1145538004664,-27.7194121391442,"2b702964d4c37f9d",0
"191",1,33,1,2,1,6,1,-58.7640220601412,-27.5196363062383,"2b83a9141a0bbc33",0
"192",1,24,1,2,1,5,2,-58.3941226666696,-34.7047432858555,"2bb7db6b09561443",0
"193",2,26,1,3,3,3,2,-59.697057350361,-27.4334509396423,"2bc6d713105db5b3",0
"194",1,45,1,3,1,3,1,-64.5861516416936,-31.222559240613,"2bcf6cbc719029fa",0
"195",2,42,1,2,1,3,1,-57.6442232539443,-37.4986823554736,"2c03c373b7fddcdf",0
"196",1,25,1,4,3,2,2,-59.1145538004664,-27.7194121391442,"2c082d942344f648",0
"197",1,32,1,3,1,4,1,-64.3070592388571,-31.7112018537678,"2c73c68a28df0821",0
"198",1,45,2,3,1,4,1,-60.0557149882389,-35.4443201419504,"2c7fb2907160128a",0
"199",1,42,1,2,1,3,1,-58.8103623815554,-34.6098501944399,"2d0c130fb386b855",0
"200",2,18,1,2,3,5,2,-61.0243023492462,-27.0755127958013,"2d11ac6889c802aa",0
"201",1,22,1,4,3,4,2,-57.635765353161,-36.3992438942775,"2d2b40b711118f8d",0
"202",1,25,1,3,1,2,1,-58.4488804101251,-34.6151479182398,"2d2c2d6d1d963f8f",0
"203",2,21,1,2,1,7,2,-58.8103623815554,-34.6098501944399,"2d35d31583b24fbd",0
"204",1,40,2,3,1,2,1,-59.1145538004664,-27.7194121391442,"2d498369bf2f6c00",0
"205",2,24,1,2,1,6,2,-61.5324253733312,-33.2230585324393,"2d4c92824c97ca79",0
"206",1,28,1,3,2,5,2,-64.3739294166881,-30.5226954344274,"2d542568c7881fa5",0
"207",1,21,1,3,1,5,2,-58.3941226666696,-34.7047432858555,"2f12b51f3369dc8a",0
"208",2,33,1,2,3,6,2,-61.1100432004277,-31.3171749553626,"2f80d70f28d42095",0
"209",2,30,1,2,3,7,2,-60.7066788994818,-33.1299963261325,"2f82311b373882bb",0
"210",2,24,1,2,1,5,2,-60.670037555783,-36.8572624889944,"30021501f3ab6438",0
"211",1,41,1,2,2,6,2,-58.6246088672568,-34.7693065019551,"300941a2316f47c5",0
"212",1,38,1,3,1,4,1,-68.741772401042,-32.8882480800092,"3012a72adff22a0f",0
"213",2,39,1,3,1,5,1,-58.5637335647496,-34.5518231350295,"3013c179cc916fd1",0
"214",1,39,1,2,3,4,2,-58.3668830324285,-34.834805250436,"304908fd05dfda87",0
"215",1,29,1,3,1,1,1,-64.1760835923602,-26.5279877986144,"3059042249f270d1",0
"216",2,34,1,2,1,3,2,-58.6246088672568,-34.7693065019551,"30850602807d7112",0
"217",2,18,1,2,3,9,2,-60.1268812916057,-31.0551462247247,"3087cbb68dcc7142",0
"218",1,38,1,2,1,3,1,-57.7400569739232,-37.965633071548,"30c5f9a6c82c2f64",0
"219",2,20,1,3,2,9,2,-58.3668830324285,-34.834805250436,"30dd7ac3d0d6dbd8",0
"220",1,40,1,2,1,5,1,-68.8008483052465,-38.8307903152535,"30f7509692b75006",0
"221",1,37,1,3,3,2,1,-58.6914314463256,-34.551278217791,"312af3da6a442ac3",0
"222",2,28,1,2,3,4,2,-58.3941226666696,-34.7047432858555,"317c965005f8260f",0
"223",1,57,1,2,1,3,1,-60.5444404968683,-33.8362510375828,"32029ad877fb90f7",0
"224",1,29,1,3,1,4,2,-61.1100432004277,-31.3171749553626,"324f50959f0ad560",0
"225",1,25,1,3,1,5,1,-71.306231274193,-40.3011508767928,"325577a799a397a3",0
"226",2,20,1,2,1,4,2,-66.5135809789634,-33.8208567840184,"328447a9990d58bf",0
"227",1,32,1,2,1,4,1,-57.7400569739232,-37.965633071548,"330c7b7f8c7f1559",0
"228",1,23,1,3,1,2,1,-58.5053444861507,-34.5263761375676,"33a1a76fc82b6515",0
"229",2,21,2,3,1,7,2,-60.6696152885451,-31.4770125774097,"33d502ca238172f4",0
"230",1,70,1,2,3,2,1,-58.5788319362462,-34.5948809827233,"342b5a6483b4c8a1",0
"231",2,35,1,3,1,4,2,-68.741772401042,-32.8882480800092,"343919f88a825b45",0
"232",1,20,1,3,3,5,2,-59.1275315604157,-33.9965726299644,"3487745d162c6032",0
"233",1,18,1,2,1,4,2,-62.1698825493603,-38.5836883883761,"348f5d26037da7a4",0
"234",2,21,1,4,1,3,2,-61.6577808129607,-31.2333312428038,"3569c34f341560a8",0
"235",1,40,1,2,1,5,1,-68.8008483052465,-38.8307903152535,"358234f2bb559646",0
"236",1,18,1,3,1,5,2,-61.9464580733227,-33.9274286765387,"35953b9a2ff3753d",0
"237",1,21,1,3,2,4,2,-67.9020452530799,-54.0284903730289,"3595ba31941255ac",0
"238",1,20,1,3,1,8,2,-65.7795488733945,-24.53667460041,"35cacd08f57540c0",0
"239",1,18,1,3,1,6,2,-64.5989732429429,-25.432454807368,"35cc070ac24d4c05",0
"240",1,40,1,3,1,6,1,-58.7770476904653,-34.511070292185,"35db621b5f76b1b8",0
"241",1,39,1,3,1,6,1,-58.3668830324285,-34.834805250436,"35f4f328c2a87c8c",0
"242",1,26,1,3,1,5,2,-55.8580595078883,-27.5432827681667,"369cc413c9323dd5",0
"243",1,35,1,2,3,4,2,-58.7412518747816,-34.710055233357,"36ad8ccf00254668",0
"244",2,21,1,3,3,3,2,-58.3781590459342,-25.938577139892,"36d380afffb2679d",0
"245",1,35,1,3,3,2,1,-58.6881604368356,-34.6351448148524,"36dbd3189ba226bd",0
"246",2,34,1,3,1,6,2,-68.8008483052465,-38.8307903152535,"36f3d72bf0823701",0
"247",1,39,1,3,3,2,1,-57.9806988681083,-34.8425971617461,"3802a8a3c7c9d8df",0
"248",1,46,1,2,1,4,1,-61.8089561108145,-32.0140532291854,"38380c3082261954",0
"249",2,44,1,3,1,3,1,-60.7066788994818,-33.1299963261325,"38a20bf83b222681",0
"250",2,37,1,2,1,2,2,-69.3006109649157,-33.2834880833563,"3a17225865d641c3",0
"251",2,49,1,3,1,2,1,-58.3668830324285,-34.834805250436,"3ab424b3cfb5d639",0
"252",2,26,1,2,2,4,1,-58.8103623815554,-34.6098501944399,"3b6a91b527d2f306",0
"253",2,27,1,2,3,2,2,-64.9789936971861,-26.9164024412054,"3b765c59a579a39a",0
"254",1,20,1,3,2,5,1,-60.5254515112398,-32.2330301273979,"3bb3474619b0374d",0
"255",1,42,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"3bf3b6822bba02b8",0
"256",1,22,1,3,1,6,2,-64.1528646180089,-31.1440566145003,"3c109b7589f14091",0
"257",1,19,1,3,1,5,2,-58.3668830324285,-34.834805250436,"3c12faf7bb16f9b9",0
"258",1,21,1,3,1,4,2,-61.2740258858912,-32.7079613795576,"3c6d8d8643650862",0
"259",1,20,1,3,2,5,2,-64.3070592388571,-31.7112018537678,"3c72ca854898b4d3",0
"260",2,27,1,4,2,4,2,-67.9020452530799,-54.0284903730289,"3c9079cbc663694b",0
"261",1,18,1,3,1,4,2,-70.1277828065513,-38.5080107397005,"3cd93ad53d8541c3",0
"262",1,20,1,3,1,7,2,-58.3781590459342,-25.938577139892,"3d0940849c64d5a4",0
"263",2,20,1,4,1,3,2,-64.4933428725017,-33.3297338059771,"3d2c1a0851f48d8b",0
"264",1,29,1,2,1,6,2,-59.1145538004664,-27.7194121391442,"3d2c8927cdf6b02a",0
"265",2,67,1,3,3,3,1,-64.5861516416936,-31.222559240613,"3d344383258ca099",0
"266",1,22,1,3,1,5,2,-58.8103623815554,-34.6098501944399,"3d3a944f9574ff12",0
"267",2,46,1,2,1,3,1,-58.6192889973626,-34.6483469056608,"3db6b37b808f15f0",0
"268",1,27,1,3,1,5,2,-64.7565303558657,-27.4812881208258,"3f062df97936d102",0
"269",2,24,1,3,3,5,2,-68.6080011148552,-33.4110228011791,"3f1d929772d429db",0
"270",1,23,1,3,1,5,1,-68.3057507521875,-40.8197175258906,"3f67004f792bb825",0
"271",2,34,1,3,3,4,2,-69.2726528707856,-32.5229690773084,"3f95d2597689a136",0
"272",1,32,1,2,1,3,1,-59.1145538004664,-27.7194121391442,"3fc63993d8cf50ac",0
"273",1,38,1,3,1,5,2,-58.9025599874312,-34.4479556816522,"3ffbc7b5347d9c3d",0
"274",1,22,1,3,1,4,1,-67.9020452530799,-54.0284903730289,"402d88dcc44f6021",0
"275",1,26,1,3,3,4,2,-58.5637335647496,-34.5518231350295,"408a9d46d6f4aaf6",0
"276",1,27,1,3,1,4,2,-58.9025599874312,-34.4479556816522,"4091a3b8cba78bd0",0
"277",1,19,1,3,2,3,2,-61.2740258858912,-32.7079613795576,"40f6f902bcc0f32a",0
"278",1,19,1,3,3,4,2,-55.8580595078883,-27.5432827681667,"40f8b1402390f4d5",0
"279",1,64,1,4,3,4,1,-63.7629886607195,-40.7932088926229,"4132c95d15658222",0
"280",1,30,1,3,1,9,2,-59.1145538004664,-27.7194121391442,"4180d1f2099bb0a3",0
"281",1,19,1,2,2,5,2,-58.8103623815554,-34.6098501944399,"41995268cabc4b20",0
"282",1,25,1,2,1,2,1,-58.3668830324285,-34.834805250436,"41ba8a8734756b15",0
"283",2,31,1,2,1,4,2,-58.3413586936725,-34.6784127460771,"41c2463bc7259421",0
"284",1,20,1,3,1,5,2,-58.5379364966436,-34.4868750258075,"42646967088bb44f",0
