"","sampleId","gend","age","bath","ed","emp","pern","hhh","X","Y","treat","censusId","PERNUM","SERIAL"
"51","0218266000011",2,45,1,2,2,3,1,-58.25806,-34.87679,1,"021826600001","01","0218266000"
"52","0284237000031",1,19,1,2,1,6,2,-58.77705,-34.51107,1,"028423700003","03","0284237000"
"53","0462809000011",1,46,1,3,2,1,1,-59.16626,-38.25836,1,"046280900001","01","0462809000"
"54","0388688000021",1,26,1,3,1,4,2,-58.42347,-34.75412,1,"038868800002","02","0388688000"
"55","0402534000011",1,46,2,3,1,2,1,-58.42347,-34.75412,1,"040253400001","01","0402534000"
"56","0388503000031",1,42,1,2,1,6,2,-58.42347,-34.75412,1,"038850300003","03","0388503000"
"57","0405604000011",1,34,1,3,1,4,1,-58.42347,-34.75412,1,"040560400001","01","0405604000"
"58","0171851000031",2,28,1,3,1,3,2,-57.82724,-34.90981,1,"017185100003","03","0171851000"
"59","0128805000011",1,26,1,3,1,1,1,-58.36688,-34.83481,1,"012880500001","01","0128805000"
"60","0386980000031",1,24,1,2,1,10,2,-58.42347,-34.75412,1,"038698000003","03","0386980000"
"61","0341721000011",1,42,1,2,1,7,1,-58.62461,-34.76931,1,"034172100001","01","0341721000"
"62","0601643000011",1,45,1,3,1,2,1,-66.32991,-27.1513,1,"060164300001","01","0601643000"
"63","0596536000021",2,46,1,3,1,6,2,-65.84201,-28.42452,1,"059653600002","02","0596536000"
"64","0690016000021",1,25,1,2,1,4,2,-62.52515,-31.236,1,"069001600002","02","0690016000"
"65","0694822000011",1,63,1,2,1,4,1,-62.52515,-31.236,1,"069482200001","01","0694822000"
"66","0663336000011",1,57,1,2,1,3,1,-62.27712,-33.031,1,"066333600001","01","0663336000"
"67","0700143000041",1,19,1,2,1,5,2,-63.77925,-32.28771,1,"070014300004","04","0700143000"
"68","0691283000031",1,25,1,2,1,3,2,-62.52515,-31.236,1,"069128300003","03","0691283000"
"69","0679913000011",1,32,1,3,1,4,1,-64.49334,-33.32973,1,"067991300001","01","0679913000"
"70","0665987000031",1,31,1,2,1,4,2,-62.27712,-33.031,1,"066598700003","03","0665987000"
"71","0669903000031",1,30,1,2,1,5,2,-64.58615,-31.22256,1,"066990300003","03","0669903000"
"72","0657664000011",1,25,1,3,1,2,1,-63.25622,-32.51433,1,"065766400001","01","0657664000"
"73","0654626000011",2,80,1,2,3,4,1,-65.24908,-30.95648,1,"065462600001","01","0654626000"
"74","0612899000011",2,51,1,2,1,3,1,-64.18322,-31.41706,1,"061289900001","01","0612899000"
"75","0653235000021",1,28,2,2,1,6,2,-65.24908,-30.95648,1,"065323500002","02","0653235000"
"76","0712652000051",2,21,1,4,1,6,2,-58.76402,-27.51964,1,"071265200005","05","0712652000"
"77","0729789000011",1,37,1,2,1,1,1,-58.25542,-27.36344,1,"072978900001","01","0729789000"
"78","0709130000021",2,20,2,3,2,3,2,-58.76402,-27.51964,1,"070913000002","02","0709130000"
"79","0742523000021",1,35,1,2,1,4,2,-60.88371,-26.78275,1,"074252300002","02","0742523000"
"80","0750672000011",1,38,1,3,1,5,1,-59.11455,-27.71941,1,"075067200001","01","0750672000"
"81","0753648000051",2,18,1,3,1,7,2,-59.11455,-27.71941,1,"075364800005","05","0753648000"
"82","0743464000011",1,51,1,2,1,4,1,-59.40947,-26.50203,1,"074346400001","01","0743464000"
"83","0749796000011",2,20,1,2,1,5,1,-59.11455,-27.71941,1,"074979600001","01","0749796000"
"84","0736211000021",2,66,1,4,1,2,2,-60.46227,-26.78639,1,"073621100002","02","0736211000"
"85","0758830000011",1,21,1,3,1,3,1,-59.11455,-27.71941,1,"075883000001","01","0758830000"
"86","0766526000021",2,38,1,3,2,9,2,-67.70938,-45.286,1,"076652600002","02","0766526000"
"87","0773184000031",1,20,1,2,1,7,2,-68.40928,-44.01277,1,"077318400003","03","0773184000"
"88","0765688000041",1,19,1,4,3,5,2,-67.70938,-45.286,1,"076568800004","04","0765688000"
"89","0780198000051",1,19,1,2,1,5,2,-58.23738,-31.29075,1,"078019800005","05","0780198000"
"90","0788948000021",2,55,1,2,3,9,2,-58.82998,-30.77399,1,"078894800002","02","0788948000"
"91","0780009000021",1,38,1,2,1,8,2,-58.37007,-32.01133,1,"078000900002","02","0780009000"
"92","0803414000051",1,22,1,3,3,5,2,-60.04384,-31.69694,1,"080341400005","05","0803414000"
"93","0783770000011",1,32,1,2,1,1,1,-58.23738,-31.29075,1,"078377000001","01","0783770000"
"94","0785701000031",1,24,1,2,1,3,2,-60.52545,-32.23303,1,"078570100003","03","0785701000"
"95","0822357000041",2,26,2,5,1,4,2,-58.91717,-25.77647,1,"082235700004","04","0822357000"
"96","0835750000041",1,23,1,3,1,5,2,-65.43261,-24.08615,1,"083575000004","04","0835750000"
"97","0856749000011",1,62,1,2,1,2,1,-63.93106,-35.23037,1,"085674900001","01","0856749000"
"98","0858451000041",1,22,1,2,2,6,2,-66.37027,-29.45749,1,"085845100004","04","0858451000"
"99","0866812000031",1,32,1,2,3,8,2,-66.8975,-28.6299,1,"086681200003","03","0866812000"
"100","0898066000011",1,47,1,2,1,7,1,-68.66898,-32.98642,1,"089806600001","01","0898066000"
"101","0904442000011",1,33,1,3,1,4,1,-69.0901,-34.07052,1,"090444200001","01","0904442000"
"102","0908648000031",2,30,1,3,2,3,2,-68.35056,-34.94603,1,"090864800003","03","0908648000"
"103","0907855000081",2,19,1,3,1,8,2,-68.29316,-32.91323,1,"090785500008","08","0907855000"
"104","0897208000011",1,42,1,2,1,6,1,-68.66898,-32.98642,1,"089720800001","01","0897208000"
"105","0899936000031",1,24,1,3,1,7,2,-68.66898,-32.98642,1,"089993600003","03","0899936000"
"106","0869039000071",1,21,1,3,1,8,2,-68.90121,-32.87837,1,"086903900007","07","0869039000"
"107","0935394000021",2,46,2,4,1,5,2,-54.39591,-25.87354,1,"093539400002","02","0935394000"
"108","0927535000011",1,31,1,3,1,5,1,-55.85806,-27.54328,1,"092753500001","01","0927535000"
"109","0918302000021",1,37,1,2,1,2,2,-54.80174,-27.14445,1,"091830200002","02","0918302000"
"110","0956847000031",1,19,1,2,3,5,2,-68.80085,-38.83079,1,"095684700003","03","0956847000"
"111","0962534000011",1,50,1,3,2,5,1,-70.12778,-38.50801,1,"096253400001","01","0962534000"
"112","0981152000011",2,33,1,2,1,5,1,-67.55807,-38.52982,1,"098115200001","01","0981152000"
"113","0968213000011",1,39,1,2,1,5,1,-71.53015,-41.50277,1,"096821300001","01","0968213000"
"114","0971034000031",1,27,1,3,1,8,2,-64.36804,-39.69075,1,"097103400003","03","0971034000"
"115","0968306000011",2,45,1,2,1,7,1,-71.53015,-41.50277,1,"096830600001","01","0968306000"
"116","0971387000051",2,18,1,3,3,5,2,-67.55807,-38.52982,1,"097138700005","05","0971387000"
"117","0968286000011",1,52,1,2,2,3,1,-71.53015,-41.50277,1,"096828600001","01","0968286000"
"118","0985542000021",1,49,1,3,1,2,2,-65.70266,-25.71029,1,"098554200002","02","0985542000"
"119","1002398000011",2,31,1,2,1,3,1,-63.66124,-22.71161,1,"100239800001","01","1002398000"
"120","1006463000011",1,24,1,2,1,4,1,-66.914,-24.86219,1,"100646300001","01","1006463000"
"121","1007353000061",2,19,1,2,1,13,2,-64.59897,-25.43245,1,"100735300006","06","1007353000"
"122","1016576000031",2,53,1,2,3,9,2,-68.5342,-31.53315,1,"101657600003","03","1016576000"
"123","1017082000041",1,25,1,3,1,6,2,-68.5342,-31.53315,1,"101708200004","04","1017082000"
"124","1034952000011",2,79,1,3,3,2,1,-65.7139,-34.75015,1,"103495200001","01","1034952000"
"125","1050704000011",2,25,1,3,1,1,1,-70.56639,-51.41339,1,"105070400001","01","1050704000"
"126","1048097000021",2,28,1,3,1,3,2,-70.56639,-51.41339,1,"104809700002","02","1048097000"
"127","1048515000031",1,19,1,3,1,4,2,-70.56639,-51.41339,1,"104851500003","03","1048515000"
"128","1096772000011",1,59,1,2,3,4,1,-61.11004,-31.31717,1,"109677200001","01","1096772000"
"129","1088277000011",1,44,1,2,1,4,1,-60.66962,-31.47701,1,"108827700001","01","1088277000"
"130","1065138000021",2,37,1,2,1,5,2,-60.12688,-31.05515,1,"106513800002","02","1065138000"
"131","1064637000051",2,19,2,3,3,7,2,-60.85285,-33.487,1,"106463700005","05","1064637000"
"132","1118356000021",1,45,1,3,1,3,2,-60.70668,-33.13,1,"111835600002","02","1118356000"
"133","1097752000031",1,19,1,3,1,5,2,-61.11004,-31.31717,1,"109775200003","03","1097752000"
"134","1124140000031",1,18,1,3,1,4,2,-60.70668,-33.13,1,"112414000003","03","1124140000"
"135","1125477000051",2,28,1,4,2,5,2,-60.70668,-33.13,1,"112547700005","05","1125477000"
"136","1095028000011",2,36,1,3,3,6,1,-60.66962,-31.47701,1,"109502800001","01","1095028000"
"137","1085219000011",1,31,1,3,1,3,1,-60.66962,-31.47701,1,"108521900001","01","1085219000"
"138","1085035000021",2,55,1,3,1,2,2,-60.66962,-31.47701,1,"108503500002","02","1085035000"
"139","1158326000011",2,69,1,2,3,9,1,-64.18071,-27.45023,1,"115832600001","01","1158326000"
"140","1168227000021",1,41,2,3,1,3,2,-64.79229,-28.53207,1,"116822700002","02","1168227000"
"141","1175997000021",2,66,1,2,3,5,2,-63.62589,-28.66361,1,"117599700002","02","1175997000"
"142","1155816000021",2,34,1,3,3,4,2,-63.20538,-28.54742,1,"115581600002","02","1155816000"
"143","1207577000011",2,63,1,2,3,3,1,-65.29034,-27.42473,1,"120757700001","01","1207577000"
"144","1204694000031",1,19,1,2,1,5,2,-65.21785,-26.83331,1,"120469400003","03","1204694000"
"145","1205524000041",1,39,1,4,1,5,2,-65.21785,-26.83331,1,"120552400004","04","1205524000"
"146","1176767000041",1,27,1,2,1,12,2,-64.822,-26.52414,1,"117676700004","04","1176767000"
"147","1211832000011",1,48,1,2,1,4,1,-65.34543,-26.78999,1,"121183200001","01","1211832000"
"148","1186998000011",1,35,2,2,2,5,1,-65.08632,-27.19095,1,"118699800001","01","1186998000"
"149","1213443000021",1,22,1,3,1,2,2,-67.90205,-54.02849,1,"121344300002","02","1213443000"
